t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal
568,1001.7,999.24,2.954386908,6,2.761362345,1.568858506
569,1001.7,999.74,2.914848195,5,2.761362345,1.068858506
570,1001.7,999.74,2.877639658,4,2.761362345,1.068858506
571,1001.8,1000.3,2.842734599,3,2.761362345,0.5
572,1001.8,1000.3,2.812097082,2,2.761362345,0.5
573,1001.8,1000.8,2.784612361,1,2.761362345,0
574,1001.8,1000.8,2.761362345,0,2.761362345,0
575,1001.8,1001.3,2.742237225,56,3.381962892,16.56983984
576,1001.8,1001.3,2.726234033,55,3.381962892,16.56983984
577,1001.9,1001.8,2.714424617,54,3.381962892,16.05993789
578,1001.9,1001.8,2.704719024,53,3.381962892,16.05993789
579,1001.9,1002.4,2.699103925,52,3.381962892,15.45993789
580,1001.8,1002.9,2.694657307,51,3.381962892,14.95003593
581,1001.8,1002.9,2.693214622,50,3.381962892,14.95003593
582,1001.8,1002.9,2.69292499,49,3.381962892,14.95003593
583,1001.9,1003.6,2.695633877,48,3.381962892,14.24292915
584,1001.9,1003.6,2.699484766,47,3.381962892,14.24292915
585,1001.9,1004.3,2.704403816,46,3.381962892,13.54292915
586,1001.9,1004.3,2.711318867,45,3.381962892,13.54292915
587,1001.9,1004.3,2.718370836,44,3.381962892,13.54292915
588,1001.9,1005,2.726489318,43,3.381962892,12.84292915
589,1001.9,1005,2.733610982,42,3.381962892,12.84292915
590,1001.9,1005,2.741801233,41,3.381962892,12.84292915
591,1001.9,1005.7,2.74906766,40,3.381962892,12.14292915
592,1001.9,1005.7,2.756338513,39,3.381962892,12.14292915
593,1001.9,1006.3,2.763688116,38,3.381962892,11.54292915
594,1001.9,1006.3,2.772118324,37,3.381962892,11.54292915
595,1001.9,1007,2.78155586,36,3.381962892,10.84292915
596,1001.9,1007,2.792000179,35,3.381962892,10.84292915
597,1001.9,1007,2.805526154,34,3.381962892,10.84292915
598,1002,1007.8,2.822138374,33,3.381962892,10.03670338
599,1002,1007.8,2.841667996,32,3.381962892,10.03670338
600,1002,1008.3,2.863288319,31,3.381962892,9.536703378
601,1002,1008.3,2.888905156,30,3.381962892,9.536703378
602,1002,1008.8,2.915621718,29,3.381962892,9.036703378
603,1002,1008.8,2.945244472,28,3.381962892,9.036703378
604,1002,1009.3,2.974973109,27,3.381962892,8.536703378
605,1002,1009.3,3.00561092,26,3.381962892,8.536703378
606,1002,1009.9,3.036257071,25,3.381962892,7.936703378
607,1002,1009.9,3.0658149,24,3.381962892,7.936703378
608,1002,1010.4,3.094383299,23,3.381962892,7.436703378
609,1002.1,1011,3.121858581,22,3.381962892,6.828427125
610,1002.1,1011,3.146353604,21,3.381962892,6.828427125
611,1002.2,1011.7,3.169752199,20,3.381962892,6.121320344
612,1002.2,1011.7,3.191164208,19,3.381962892,6.121320344
613,1002.2,1012.3,3.211370113,18,3.381962892,5.521320344
614,1002.2,1012.3,3.229587745,17,3.381962892,5.521320344
615,1002.2,1012.3,3.245709938,16,3.381962892,5.521320344
616,1002.2,1013,3.260730746,15,3.381962892,4.821320344
617,1002.2,1013,3.274757396,14,3.381962892,4.821320344
618,1002.3,1013.7,3.287683227,13,3.381962892,4.114213562
619,1002.3,1013.7,3.300503749,12,3.381962892,4.114213562
620,1002.3,1014.4,3.312331505,11,3.381962892,3.414213562
621,1002.3,1014.4,3.324056558,10,3.381962892,3.414213562
622,1002.3,1015.1,3.334790098,9,3.381962892,2.714213562
623,1002.3,1015.1,3.345424487,8,3.381962892,2.714213562
624,1002.4,1015.8,3.355069001,7,3.381962892,2.007106781
625,1002.4,1015.8,3.36362379,6,3.381962892,2.007106781
626,1002.5,1016.5,3.370195247,5,3.381962892,1.3
627,1002.5,1016.5,3.375777836,4,3.381962892,1.3
628,1002.5,1017.1,3.379280545,3,3.381962892,0.7
629,1002.5,1017.1,3.381889708,2,3.381962892,0.7
630,1002.5,1017.8,3.382420435,1,3.381962892,0
631,1002.5,1017.8,3.381962892,0,3.381962892,0
