t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal
2711.0,971.11,984.69,4.833692170587614,4.0,4.168185816395425,1.8433060652257325
2712.0,972.04,984.63,4.679082174956965,3.0,4.168185816395425,0.911372591205236
2713.0,972.04,984.63,4.516625399565476,2.0,4.168185816395425,0.911372591205236
2714.0,972.95,984.58,4.346311654725188,1.0,4.168185816395425,0.0
2715.0,972.95,984.58,4.168185816395425,0.0,4.168185816395425,0.0
2716.0,973.85,984.53,3.982228647378249,62.0,0.0,3.502257226015672
2717.0,973.85,984.53,3.78942132785469,61.0,0.0,3.502257226015672
2718.0,974.64,984.46,3.590747136739094,60.0,0.0,2.709162023659779
2719.0,974.64,984.46,3.3851931998041116,59.0,0.0,2.709162023659779
2720.0,975.42,984.4,3.173704775179947,58.0,0.0,1.926857735035485
2721.0,975.42,984.4,2.9583145539310047,57.0,0.0,1.926857735035485
2722.0,975.42,984.4,2.7380140613225494,56.0,0.0,1.926857735035485
2723.0,976.13,984.35,2.5157195789674174,55.0,0.0,1.2150993490644808
2724.0,976.13,984.35,2.292502998907526,54.0,0.0,1.2150993490644808
2725.0,976.77,984.3,2.069323560973489,53.0,0.0,0.5731491952363292
2726.0,976.77,984.3,1.8491427743687074,52.0,0.0,0.5731491952363292
2727.0,976.77,984.3,1.6329951010336803,51.0,0.0,0.5731491952363292
2728.0,976.77,984.3,1.4238781548994985,50.0,0.0,0.5731491952363292
2729.0,977.34,984.24,1.2247550775563252,49.0,0.0,0.0
2730.0,977.34,984.24,1.0356258977063098,48.0,0.0,0.0
2731.0,977.34,984.24,0.8605230967266363,47.0,0.0,0.0
2732.0,977.34,984.24,0.699446924362385,46.0,0.0,0.0
2733.0,977.34,984.24,0.5533615454655302,45.0,0.0,0.0
2734.0,977.34,984.24,0.4222665035259131,44.0,0.0,0.0
2735.0,977.34,984.24,0.30719700519373555,43.0,0.0,0.0
2736.0,977.34,984.24,0.20911719202399404,42.0,0.0,0.0
2737.0,977.34,984.24,0.12809761902549166,41.0,0.0,0.0
2738.0,977.34,984.24,0.0,40.0,0.0,0.0
2739.0,977.34,984.24,0.0,39.0,0.0,0.0
2740.0,977.34,984.24,0.0,38.0,0.0,0.0
2741.0,977.34,984.24,0.0,37.0,0.0,0.0
2742.0,977.34,984.24,0.0,36.0,0.0,0.0
2743.0,977.34,984.24,0.0,35.0,0.0,0.0
2744.0,977.34,984.24,0.0,34.0,0.0,0.0
2745.0,977.34,984.24,0.0,33.0,0.0,0.0
2746.0,977.34,984.24,0.0,32.0,0.0,0.0
2747.0,977.34,984.24,0.0,31.0,0.0,0.0
2748.0,977.34,984.24,0.0,30.0,0.0,0.0
2749.0,977.34,984.24,0.0,29.0,0.0,0.0
2750.0,977.34,984.24,0.0,28.0,0.0,0.0
2751.0,977.34,984.24,0.0,27.0,0.0,0.0
2752.0,977.34,984.24,0.0,26.0,0.0,0.0
2753.0,977.34,984.24,0.0,25.0,0.0,0.0
2754.0,977.34,984.24,0.0,24.0,0.0,0.0
2755.0,977.34,984.24,0.0,23.0,0.0,0.0
2756.0,977.34,984.24,0.0,22.0,0.0,0.0
2757.0,977.34,984.24,0.0,21.0,0.0,0.0
2758.0,977.34,984.24,0.0,20.0,0.0,0.0
2759.0,977.34,984.24,0.0,19.0,0.0,0.0
2760.0,977.34,984.24,0.0,18.0,0.0,0.0
2761.0,977.34,984.24,0.0,17.0,0.0,0.0
2762.0,977.34,984.24,0.0,16.0,0.0,0.0
2763.0,977.34,984.24,0.0,15.0,0.0,0.0
2764.0,977.34,984.24,0.0,14.0,0.0,0.0
2765.0,977.34,984.24,0.0,13.0,0.0,0.0
2766.0,977.34,984.24,0.0,12.0,0.0,0.0
2767.0,977.34,984.24,0.0,11.0,0.0,0.0
2768.0,977.34,984.24,0.0,10.0,0.0,0.0
2769.0,977.34,984.24,0.0,9.0,0.0,0.0
2770.0,977.34,984.24,0.0,8.0,0.0,0.0
2771.0,977.34,984.24,0.0,7.0,0.0,0.0
2772.0,977.34,984.24,0.0,6.0,0.0,0.0
2773.0,977.34,984.24,0.0,5.0,0.0,0.0
2774.0,977.34,984.24,0.0,4.0,0.0,0.0
2775.0,977.34,984.24,0.0,3.0,0.0,0.0
2776.0,977.34,984.24,0.0,2.0,0.0,0.0
2777.0,977.34,984.24,0.0,1.0,0.0,0.0
2778.0,977.34,984.24,0.0,0.0,0.0,0.0
2779.0,977.34,984.24,0.0,118.0,3.283411792632779,22.654286679813225
2780.0,977.34,984.24,0.0,117.0,3.283411792632779,22.654286679813225
2781.0,977.34,984.24,0.0,116.0,3.283411792632779,22.654286679813225
2782.0,977.34,984.24,0.0,115.0,3.283411792632779,22.654286679813225
2783.0,977.34,984.24,0.0,114.0,3.283411792632779,22.654286679813225
2784.0,977.34,984.24,0.0,113.0,3.283411792632779,22.654286679813225
2785.0,977.34,984.24,0.0,112.0,3.283411792632779,22.654286679813225
2786.0,977.34,984.24,0.0,111.0,3.283411792632779,22.654286679813225
2787.0,977.34,984.24,0.0,110.0,3.283411792632779,22.654286679813225
2788.0,977.34,984.24,0.0,109.0,3.283411792632779,22.654286679813225
2789.0,977.34,984.24,0.0,108.0,3.283411792632779,22.654286679813225
2790.0,977.34,984.24,0.0,107.0,3.283411792632779,22.654286679813225
2791.0,977.34,984.24,0.0,106.0,3.283411792632779,22.654286679813225
2792.0,977.34,984.24,0.0,105.0,3.283411792632779,22.654286679813225
2793.0,977.34,984.24,0.0,104.0,3.283411792632779,22.654286679813225
2794.0,977.34,984.24,0.0,103.0,3.283411792632779,22.654286679813225
2795.0,977.34,984.24,0.0,102.0,3.283411792632779,22.654286679813225
2796.0,977.34,984.24,0.0,101.0,3.283411792632779,22.654286679813225
2797.0,977.34,984.24,0.0,100.0,3.283411792632779,22.654286679813225
2798.0,977.34,984.24,0.0,99.0,3.283411792632779,22.654286679813225
2799.0,977.34,984.24,0.0,98.0,3.283411792632779,22.654286679813225
2800.0,977.34,984.24,0.0,97.0,3.283411792632779,22.654286679813225
2801.0,977.34,984.24,0.0,96.0,3.283411792632779,22.654286679813225
2802.0,977.34,984.24,0.0,95.0,3.283411792632779,22.654286679813225
2803.0,977.34,984.24,0.0,94.0,3.283411792632779,22.654286679813225
2804.0,977.34,984.24,0.0,93.0,3.283411792632779,22.654286679813225
2805.0,978.06,984.19,0.12206555615733702,92.0,3.283411792632779,21.93255265678267
2806.0,978.06,984.19,0.16810710871346282,91.0,3.283411792632779,21.93255265678267
2807.0,978.06,984.19,0.21914607000811126,90.0,3.283411792632779,21.93255265678267
2808.0,978.06,984.19,0.27618110000505103,89.0,3.283411792632779,21.93255265678267
2809.0,978.06,984.19,0.33921232288936676,88.0,3.283411792632779,21.93255265678267
2810.0,978.06,984.19,0.4102742984882187,87.0,3.283411792632779,21.93255265678267
2811.0,978.06,984.19,0.48933117619869676,86.0,3.283411792632779,21.93255265678267
2812.0,978.06,984.19,0.5763826853749165,85.0,3.283411792632779,21.93255265678267
2813.0,978.06,984.19,0.6724648689708631,84.0,3.283411792632779,21.93255265678267
2814.0,978.06,984.19,0.7765416923771704,83.0,3.283411792632779,21.93255265678267
2815.0,978.06,984.19,0.8896499311526979,82.0,3.283411792632779,21.93255265678267
2816.0,978.06,984.19,1.009753435250408,81.0,3.283411792632779,21.93255265678267
2817.0,978.06,984.19,1.1378901528706538,80.0,3.283411792632779,21.93255265678267
2818.0,978.65,984.15,1.2710236032426778,79.0,3.283411792632779,21.341198279103736
2819.0,978.65,984.15,1.4111924036076724,78.0,3.283411792632779,21.341198279103736
2820.0,978.65,984.15,1.5544018142037792,77.0,3.283411792632779,21.341198279103736
2821.0,978.65,984.15,1.7016098260177035,76.0,3.283411792632779,21.341198279103736
2822.0,979.15,984.11,1.8518609559035475,75.0,3.283411792632779,20.839600830944356
2823.0,979.15,984.11,2.0022077814252945,74.0,3.283411792632779,20.839600830944356
2824.0,979.15,984.11,2.1516126510131883,73.0,3.283411792632779,20.839600830944356
2825.0,979.78,984.07,2.298083114249787,72.0,3.283411792632779,20.2083322668609
2826.0,979.78,984.07,2.4396827662628597,71.0,3.283411792632779,20.2083322668609
2827.0,979.78,984.07,2.574373710244882,70.0,3.283411792632779,20.2083322668609
2828.0,980.45,984.04,2.7001692539542774,69.0,3.283411792632779,19.537660961376535
2829.0,980.45,984.04,2.815085433872301,68.0,3.283411792632779,19.537660961376535
2830.0,981.04,984.02,2.91707199088401,67.0,3.283411792632779,18.9473220756508
2831.0,981.04,984.02,3.005210974291156,66.0,3.283411792632779,18.9473220756508
2832.0,981.71,983.98,3.07844798559274,65.0,3.283411792632779,18.276129107868734
2833.0,981.71,983.98,3.136711175738053,64.0,3.283411792632779,18.276129107868734
2834.0,982.47,983.92,3.18,63.0,3.283411792632779,17.513764365766903
2835.0,982.47,983.92,3.2102165036022106,62.0,3.283411792632779,17.513764365766903
2836.0,982.47,983.92,3.228439406276661,61.0,3.283411792632779,17.513764365766903
2837.0,983.04,983.89,3.2365614469680626,60.0,3.283411792632779,16.942975438053754
2838.0,983.65,983.85,3.2365612924831195,59.0,3.283411792632779,16.331665369430624
2839.0,983.65,983.85,3.2303134522829207,58.0,3.283411792632779,16.331665369430624
2840.0,984.31,983.8,3.2200006211179524,57.0,3.283411792632779,15.669774139695736
2841.0,984.31,983.8,3.206505886475183,56.0,3.283411792632779,15.669774139695736
2842.0,984.31,983.8,3.1908149429260235,55.0,3.283411792632779,15.669774139695736
2843.0,985.03,983.78,3.1739157203681385,54.0,3.283411792632779,14.949496415480944
2844.0,985.03,983.78,3.1559141306442418,53.0,3.283411792632779,14.949496415480944
2845.0,985.79,983.74,3.136700176937541,52.0,3.283411792632779,14.188444511863338
2846.0,985.79,983.74,3.1152813677098252,51.0,3.283411792632779,14.188444511863338
2847.0,986.61,983.7,3.0926566249747163,50.0,3.283411792632779,13.367469481792337
2848.0,986.61,983.7,3.067055428256881,49.0,3.283411792632779,13.367469481792337
2849.0,986.61,983.7,3.0391607394147484,48.0,3.283411792632779,13.367469481792337
2850.0,987.46,983.64,3.0092931063623567,47.0,3.283411792632779,12.515354466081405
2851.0,987.46,983.64,2.977353354911036,46.0,3.283411792632779,12.515354466081405
2852.0,987.46,983.64,2.9443438997508427,45.0,3.283411792632779,12.515354466081405
2853.0,988.35,983.59,2.909369863045948,44.0,3.283411792632779,11.623951078158758
2854.0,988.35,983.59,2.87442255070475,43.0,3.283411792632779,11.623951078158758
2855.0,988.35,983.59,2.838420863790287,42.0,3.283411792632779,11.623951078158758
2856.0,989.27,983.53,2.804529550566369,41.0,3.283411792632779,10.701996632429505
2857.0,989.27,983.53,2.771744757368542,40.0,3.283411792632779,10.701996632429505
2858.0,989.27,983.53,2.7399826641787355,39.0,3.283411792632779,10.701996632429505
2859.0,989.27,983.53,2.711312781661312,38.0,3.283411792632779,10.701996632429505
2860.0,990.21,983.48,2.6837341522587517,37.0,3.283411792632779,9.760667784470357
2861.0,990.21,983.48,2.6581694829336975,36.0,3.283411792632779,9.760667784470357
2862.0,990.21,983.48,2.6346859395381457,35.0,3.283411792632779,9.760667784470357
2863.0,991.18,983.43,2.6132776354608787,34.0,3.283411792632779,8.789379979543394
2864.0,991.18,983.43,2.5939392822500684,33.0,3.283411792632779,8.789379979543394
2865.0,991.18,983.43,2.5766062951099067,32.0,3.283411792632779,8.789379979543394
2866.0,991.18,983.43,2.561395908484278,31.0,3.283411792632779,8.789379979543394
2867.0,992.17,983.39,2.5481289213852585,30.0,3.283411792632779,7.798572228261637
2868.0,992.17,983.39,2.5379755711984306,29.0,3.283411792632779,7.798572228261637
2869.0,992.17,983.39,2.5298215352075726,28.0,3.283411792632779,7.798572228261637
2870.0,992.67,983.36,2.525664269058736,27.0,3.283411792632779,7.297673036806913
2871.0,992.67,983.36,2.523560183550216,26.0,3.283411792632779,7.297673036806913
2872.0,993.18,983.34,2.525452038744747,25.0,3.283411792632779,6.787281030599928
2873.0,993.18,983.34,2.5283443199058153,24.0,3.283411792632779,6.787281030599928
2874.0,993.7,983.31,2.534234598453742,23.0,3.283411792632779,6.26641636487561
2875.0,993.7,983.31,2.5431730181015997,22.0,3.283411792632779,6.26641636487561
2876.0,994.22,983.3,2.553061887224828,21.0,3.283411792632779,5.746320219917795
2877.0,994.22,983.3,2.5649508767225933,20.0,3.283411792632779,5.746320219917795
2878.0,994.76,983.28,2.578887356981689,19.0,3.283411792632779,5.20594997647358
2879.0,994.76,983.28,2.593777361301467,18.0,3.283411792632779,5.20594997647358
2880.0,995.3,983.25,2.6106681137210836,17.0,3.283411792632779,4.665117285154018
2881.0,995.3,983.25,2.6285608229599706,16.0,3.283411792632779,4.665117285154018
2882.0,995.85,983.23,2.6464136109081666,15.0,3.283411792632779,4.114753768921268
2883.0,995.85,983.23,2.6662700538392583,14.0,3.283411792632779,4.114753768921268
2884.0,996.4,983.19,2.6861319773979835,13.0,3.283411792632779,3.563301141762828
2885.0,996.4,983.19,2.707997784341782,12.0,3.283411792632779,3.563301141762828
2886.0,996.97,983.16,2.7298322292771036,11.0,3.283411792632779,2.9925122140495617
2887.0,996.97,983.16,2.7546733018635807,10.0,3.283411792632779,2.9925122140495617
2888.0,997.55,983.14,2.7825213386423475,9.0,3.283411792632779,2.412167488907759
2889.0,997.55,983.14,2.813376618940308,8.0,3.283411792632779,2.412167488907759
2890.0,997.55,983.14,2.849238494756099,7.0,3.283411792632779,2.412167488907759
2891.0,998.14,983.11,2.891079556151992,6.0,3.283411792632779,1.8214052693980527
2892.0,998.14,983.11,2.9389571279622304,5.0,3.283411792632779,1.8214052693980527
2893.0,998.74,983.09,2.992818738246605,4.0,3.283411792632779,1.2210720286058852
2894.0,998.74,983.09,3.055712846456617,3.0,3.283411792632779,1.2210720286058852
2895.0,999.34,983.06,3.1245954938199603,2.0,3.283411792632779,0.6203224967708358
2896.0,999.34,983.06,3.2005076159884394,1.0,3.283411792632779,0.6203224967708358
2897.0,999.96,983.04,3.283411792632779,0.0,3.283411792632779,0.0
2898.0,999.96,983.04,3.3713417210362997,24.0,4.802788044459176,10.352839195058486
2899.0,1000.6,983.01,3.4632795151416813,23.0,4.802788044459176,9.712136455872848
2900.0,1001.2,982.99,3.5582248383147457,22.0,4.802788044459176,9.11180321508068
2901.0,1001.2,982.99,3.655187272904085,21.0,4.802788044459176,9.11180321508068
2902.0,1001.9,982.95,3.753154006965342,20.0,4.802788044459176,8.410661289362427
2903.0,1001.9,982.95,3.849133019265507,19.0,4.802788044459176,8.410661289362427
2904.0,1002.5,982.92,3.944114095712749,18.0,4.802788044459176,7.809911757527377
2905.0,1002.5,982.92,4.035111522622393,17.0,4.802788044459176,7.809911757527377
2906.0,1003.2,982.9,4.123109142382725,16.0,4.802788044459176,7.109626101526867
2907.0,1003.9,982.86,4.2051142671751505,15.0,4.802788044459176,6.4084841758086135
2908.0,1003.9,982.86,4.282127158317464,14.0,4.802788044459176,6.4084841758086135
2909.0,1004.6,982.83,4.353148860307903,13.0,4.802788044459176,5.707841613584435
2910.0,1004.6,982.83,4.41817213336013,12.0,4.802788044459176,5.707841613584435
2911.0,1005.3,982.79,4.475206587410239,11.0,4.802788044459176,5.006699687866174
2912.0,1006.0,982.76,4.526254522229168,10.0,4.802788044459176,4.306057125641992
2913.0,1006.0,982.76,4.570307320082534,9.0,4.802788044459176,4.306057125641992
2914.0,1006.7,982.73,4.608365002905043,8.0,4.802788044459176,3.60541456341781
2915.0,1007.4,982.7,4.641427582113073,7.0,4.802788044459176,2.9047720011937415
2916.0,1007.4,982.7,4.670495048707363,6.0,4.802788044459176,2.9047720011937415
2917.0,1008.1,982.68,4.694567605222018,5.0,4.802788044459176,2.2044863451932315
2918.0,1008.8,982.63,4.717628429624359,4.0,4.802788044459176,1.5027029028123948
2919.0,1008.8,982.63,4.737675484876523,3.0,4.802788044459176,1.5027029028123948
2920.0,1009.6,982.58,4.758723883563744,2.0,4.802788044459176,0.701141925718261
2921.0,1010.3,982.54,4.779755851505388,1.0,4.802788044459176,0.0
2922.0,1010.3,982.54,4.802788044459176,0.0,4.802788044459176,0.0
2923.0,1011.1,982.49,4.828801921802136,81.0,4.700326797149321,36.7840536724881
2924.0,1011.1,982.49,4.858796970444432,80.0,4.700326797149321,36.7840536724881
2925.0,1011.8,982.46,4.891773706949249,79.0,4.700326797149321,36.08341111026403
2926.0,1012.6,982.42,4.929750196510976,78.0,4.700326797149321,35.28241173448393
2927.0,1012.6,982.42,4.970709808468001,77.0,4.700326797149321,35.28241173448393
2928.0,1013.3,982.37,5.015670344031792,76.0,4.700326797149321,34.58062829210309
2929.0,1014.1,982.34,5.06161654019741,75.0,4.700326797149321,33.78006598971801
2930.0,1014.1,982.34,5.108550577218551,74.0,4.700326797149321,33.78006598971801
2931.0,1014.9,982.31,5.15350298340847,73.0,4.700326797149321,32.979503687333036
2932.0,1015.6,982.25,5.1964449386094715,72.0,4.700326797149321,32.27693696452298
2933.0,1015.6,982.25,5.234391273109033,71.0,4.700326797149321,32.27693696452298
2934.0,1016.4,982.2,5.26534186924268,70.0,4.700326797149321,31.47537598742896
2935.0,1017.2,982.15,5.288307196069457,69.0,4.700326797149321,30.673815010334817
2936.0,1017.2,982.15,5.302285262035606,68.0,4.700326797149321,30.673815010334817
2937.0,1018.0,982.09,5.306264693737017,67.0,4.700326797149321,29.871568165529602
2938.0,1018.8,982.05,5.2992551363375595,66.0,4.700326797149321,29.07056878974961
2939.0,1018.8,982.05,5.280265997087647,65.0,4.700326797149321,29.07056878974961
2940.0,1019.6,982.0,5.2502880873338755,64.0,4.700326797149321,28.269007812655477
2941.0,1020.4,981.96,5.208322954656326,63.0,4.700326797149321,27.468008436875493
2942.0,1020.4,981.96,5.154385026363475,62.0,4.700326797149321,27.468008436875493
2943.0,1021.2,981.9,5.09046766024498,61.0,4.700326797149321,26.665761592070158
2944.0,1022.0,981.85,5.015575839322938,60.0,4.700326797149321,25.864200614976134
2945.0,1022.0,981.85,4.9317154216357615,59.0,4.700326797149321,25.864200614976134
2946.0,1022.8,981.81,4.84087430119808,58.0,4.700326797149321,25.063201239196147
2947.0,1022.8,981.81,4.7440752523542455,57.0,4.700326797149321,25.063201239196147
2948.0,1023.7,981.77,4.642303415331661,56.0,4.700326797149321,24.162312788831642
2949.0,1023.7,981.77,4.538534234750245,55.0,4.700326797149321,24.162312788831642
2950.0,1024.5,981.71,4.434762000378374,54.0,4.700326797149321,23.360065944026427
2951.0,1025.3,981.64,4.333041656850301,53.0,4.700326797149321,22.557009283509913
2952.0,1025.3,981.64,4.2352815726938395,52.0,4.700326797149321,22.557009283509913
2953.0,1026.1,981.6,4.144502382675151,51.0,4.700326797149321,21.756009907729933
2954.0,1026.1,981.6,4.059735213040378,50.0,4.700326797149321,21.756009907729933
2955.0,1027.0,981.53,3.9839007266748,49.0,4.700326797149321,20.853291790043038
2956.0,1027.0,981.53,3.9170679085254574,48.0,4.700326797149321,20.853291790043038
2957.0,1027.8,981.48,3.8601940365738097,47.0,4.700326797149321,20.051730812949014
2958.0,1027.8,981.48,3.8142738496337674,46.0,4.700326797149321,20.051730812949014
2959.0,1027.8,981.48,3.7783469930645595,45.0,4.700326797149321,20.051730812949014
2960.0,1028.7,981.42,3.7534117812997816,44.0,4.700326797149321,19.149733030246544
2961.0,1028.7,981.42,3.7373837105654535,43.0,4.700326797149321,19.149733030246544
2962.0,1029.5,981.36,3.732388243470928,42.0,4.700326797149321,18.34748618544133
2963.0,1029.5,981.36,3.7343439852268565,41.0,4.700326797149321,18.34748618544133
2964.0,1030.3,981.3,3.746249457791085,40.0,4.700326797149321,17.54523934063611
2965.0,1030.3,981.3,3.7641515644298917,39.0,4.700326797149321,17.54523934063611
2966.0,1031.2,981.25,3.789010029018134,38.0,4.700326797149321,16.643851521770024
2967.0,1031.2,981.25,3.8188689425011693,37.0,4.700326797149321,16.643851521770024
2968.0,1031.2,981.25,3.8547281356796095,36.0,4.700326797149321,16.643851521770024
2969.0,1032.1,981.2,3.8945532478064795,35.0,4.700326797149321,15.742463702904164
2970.0,1032.1,981.2,3.9373841570260835,34.0,4.700326797149321,15.742463702904164
2971.0,1032.9,981.13,3.9832545738378307,33.0,4.700326797149321,14.939407042387426
2972.0,1032.9,981.13,4.032096229010414,32.0,4.700326797149321,14.939407042387426
2973.0,1033.8,981.08,4.082944648167546,31.0,4.700326797149321,14.038019223521566
2974.0,1033.8,981.08,4.136828978819405,30.0,4.700326797149321,14.038019223521566
2975.0,1034.6,981.01,4.191746771931721,29.0,4.700326797149321,13.234962563005052
2976.0,1034.6,981.01,4.249694577260818,28.0,4.700326797149321,13.234962563005052
2977.0,1035.5,980.95,4.308671372940852,27.0,4.700326797149321,12.33296478030259
2978.0,1035.5,980.95,4.368676000803905,26.0,4.700326797149321,12.33296478030259
2979.0,1036.4,980.89,4.428736275733744,25.0,4.700326797149321,11.43096699760012
2980.0,1036.4,980.89,4.487854387120866,24.0,4.700326797149321,11.43096699760012
2981.0,1037.2,980.82,4.545035203384018,23.0,4.700326797149321,10.627910337083616
2982.0,1037.2,980.82,4.599317884208483,22.0,4.700326797149321,10.627910337083616
2983.0,1038.1,980.74,4.648651955137102,21.0,4.700326797149321,9.724361777237625
2984.0,1038.1,980.74,4.69211700621372,20.0,4.700326797149321,9.724361777237625
2985.0,1039.0,980.68,4.729698193331156,19.0,4.700326797149321,8.822363994535156
2986.0,1039.0,980.68,4.760416053245767,18.0,4.700326797149321,8.822363994535156
2987.0,1039.9,980.61,4.7842936782768675,17.0,4.700326797149321,7.919645876848271
2988.0,1039.9,980.61,4.801306176448238,16.0,4.700326797149321,7.919645876848271
2989.0,1040.7,980.53,4.812523870070672,15.0,4.700326797149321,7.1156558271586405
2990.0,1041.6,980.47,4.816919451267584,14.0,4.700326797149321,6.213658044456405
2991.0,1041.6,980.47,4.815511291649101,13.0,4.700326797149321,6.213658044456405
2992.0,1042.5,980.42,4.811313438137241,12.0,4.700326797149321,5.312270225590314
2993.0,1042.5,980.42,4.803271905690953,11.0,4.700326797149321,5.312270225590314
2994.0,1043.4,980.35,4.792388965849913,10.0,4.700326797149321,4.40955210790343
2995.0,1043.4,980.35,4.780661878861545,9.0,4.700326797149321,4.40955210790343
2996.0,1044.2,980.3,4.768093224759768,8.0,4.700326797149321,3.6079911308094026
2997.0,1044.2,980.3,4.755680813511352,7.0,4.700326797149321,3.6079911308094026
2998.0,1045.1,980.24,4.743320566860308,6.0,4.700326797149321,2.705993348107171
2999.0,1045.1,980.24,4.733095393080515,5.0,4.700326797149321,2.705993348107171
3000.0,1046.0,980.18,4.72301619730443,4.0,4.700326797149321,1.8039955654047048
3001.0,1046.0,980.18,4.71494740161542,3.0,4.700326797149321,1.8039955654047048
3002.0,1046.9,980.12,4.708996708429515,2.0,4.700326797149321,0.9019977827022458
3003.0,1047.8,980.06,4.704037521108861,1.0,4.700326797149321,0.0
3004.0,1047.8,980.06,4.700326797149321,0.0,4.700326797149321,0.0
