t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal
553.0,1019.9,986.58,2.7593405009168404,3.0,2.9206112373953506,0.9013878188659064
554.0,1019.0,986.63,2.8194368231971434,2.0,2.9206112373953506,0.0
555.0,1019.0,986.63,2.8735378890837686,1.0,2.9206112373953506,0.0
556.0,1019.0,986.63,2.9206112373953506,0.0,2.9206112373953506,0.0
557.0,1018.0,986.68,2.9607232224576485,40.0,0.0,6.108074133729197
558.0,1018.0,986.68,2.990843693675749,39.0,0.0,6.108074133729197
559.0,1018.0,986.68,3.010937561624286,38.0,0.0,6.108074133729197
560.0,1017.1,986.73,3.0190046372935564,37.0,0.0,5.206686314863198
561.0,1017.1,986.73,3.0150809276037682,36.0,0.0,5.206686314863198
562.0,1017.1,986.73,2.99816810736156,35.0,0.0,5.206686314863198
563.0,1016.3,986.77,2.966191497526753,34.0,0.0,4.405686939083196
564.0,1016.3,986.77,2.9211864028164998,33.0,0.0,4.405686939083196
565.0,1016.3,986.77,2.8621921668539305,32.0,0.0,4.405686939083196
566.0,1015.5,986.8,2.790129925290218,31.0,0.0,3.6051246366982
567.0,1015.5,986.8,2.706076865131514,30.0,0.0,3.6051246366982
568.0,1015.5,986.8,2.611992343020936,29.0,0.0,3.6051246366982
569.0,1014.8,986.83,2.5078765918601333,28.0,0.0,2.9044820744739965
570.0,1014.8,986.83,2.3967281865075982,27.0,0.0,2.9044820744739965
571.0,1014.1,986.87,2.2795852692979044,26.0,0.0,2.2033401487557
572.0,1014.1,986.87,2.1594455306860603,25.0,0.0,2.2033401487557
573.0,1014.1,986.87,2.0373082731879335,24.0,0.0,2.2033401487557
574.0,1013.6,986.9,1.9151723160071001,23.0,0.0,1.7024409573009933
575.0,1013.6,986.9,1.793037924863833,22.0,0.0,1.7024409573009933
576.0,1013.6,986.9,1.671938096940195,21.0,0.0,1.7024409573009933
577.0,1012.9,986.94,1.5538371858080884,20.0,0.0,1.0012990315825974
578.0,1012.9,986.94,1.4377360675729047,19.0,0.0,1.0012990315825974
579.0,1012.9,986.94,1.323635146103336,18.0,0.0,1.0012990315825974
580.0,1012.9,986.94,1.212564637452371,17.0,0.0,1.0012990315825974
581.0,1012.9,986.94,1.1034935432525195,16.0,0.0,1.0012990315825974
582.0,1012.4,986.96,0.9974216761229926,15.0,0.0,0.5008991914547991
583.0,1012.4,986.96,0.8923788433171195,14.0,0.0,0.5008991914547991
584.0,1012.4,986.96,0.7893351632861672,13.0,0.0,0.5008991914547991
585.0,1012.4,986.96,0.688290636286736,12.0,0.0,0.5008991914547991
586.0,1012.4,986.96,0.5892452799980666,11.0,0.0,0.5008991914547991
587.0,1012.4,986.96,0.4911995521170596,10.0,0.0,0.5008991914547991
588.0,1011.9,986.99,0.3951531348730515,9.0,0.0,0.0
589.0,1011.9,986.99,0.3011345214351885,8.0,0.0,0.0
590.0,1011.9,986.99,0.21208488866489286,7.0,0.0,0.0
591.0,1011.9,986.99,0.13106105447462263,6.0,0.0,0.0
592.0,1011.9,986.99,0.0,5.0,0.0,0.0
593.0,1011.9,986.99,0.0,4.0,0.0,0.0
594.0,1011.9,986.99,0.0,3.0,0.0,0.0
595.0,1011.9,986.99,0.0,2.0,0.0,0.0
596.0,1011.9,986.99,0.0,1.0,0.0,0.0
597.0,1011.9,986.99,0.0,0.0,0.0,0.0
598.0,1011.9,986.99,0.0,63.0,4.65738982693096,10.809332642259903
599.0,1011.9,986.99,0.0,62.0,4.65738982693096,10.809332642259903
600.0,1011.9,986.99,0.0,61.0,4.65738982693096,10.809332642259903
601.0,1011.9,986.99,0.0,60.0,4.65738982693096,10.809332642259903
602.0,1011.9,986.99,0.0,59.0,4.65738982693096,10.809332642259903
603.0,1011.9,986.99,0.0,58.0,4.65738982693096,10.809332642259903
604.0,1011.9,986.99,0.0,57.0,4.65738982693096,10.809332642259903
605.0,1011.9,986.99,0.0,56.0,4.65738982693096,10.809332642259903
606.0,1011.9,986.99,0.0,55.0,4.65738982693096,10.809332642259903
607.0,1011.9,986.99,0.0,54.0,4.65738982693096,10.809332642259903
608.0,1011.9,986.99,0.0,53.0,4.65738982693096,10.809332642259903
609.0,1011.9,986.99,0.0,52.0,4.65738982693096,10.809332642259903
610.0,1011.9,986.99,0.0,51.0,4.65738982693096,10.809332642259903
611.0,1011.9,986.99,0.0,50.0,4.65738982693096,10.809332642259903
612.0,1011.9,986.99,0.0,49.0,4.65738982693096,10.809332642259903
613.0,1011.9,986.99,0.0,48.0,4.65738982693096,10.809332642259903
614.0,1011.9,986.99,0.0,47.0,4.65738982693096,10.809332642259903
615.0,1011.9,986.99,0.0,46.0,4.65738982693096,10.809332642259903
616.0,1011.9,986.99,0.0,45.0,4.65738982693096,10.809332642259903
617.0,1011.9,986.99,0.0,44.0,4.65738982693096,10.809332642259903
618.0,1011.9,986.99,0.0,43.0,4.65738982693096,10.809332642259903
619.0,1011.9,986.99,0.13306013678032952,42.0,4.65738982693096,10.809332642259903
620.0,1011.9,986.99,0.21808255317654368,41.0,4.65738982693096,10.809332642259903
621.0,1011.9,986.99,0.3141289544120376,40.0,4.65738982693096,10.809332642259903
622.0,1011.9,986.99,0.41717262613934775,39.0,4.65738982693096,10.809332642259903
623.0,1011.9,986.99,0.5272134292675026,38.0,4.65738982693096,10.809332642259903
624.0,1011.9,986.99,0.6422810911119835,37.0,4.65738982693096,10.809332642259903
625.0,1011.9,986.99,0.7643166882909205,36.0,4.65738982693096,10.809332642259903
626.0,1011.9,986.99,0.8903796942877797,35.0,4.65738982693096,10.809332642259903
627.0,1011.4,987.0,1.023439788165381,34.0,4.65738982693096,10.309232652257997
628.0,1011.4,987.0,1.1605278971226844,33.0,4.65738982693096,10.309232652257997
629.0,1011.4,987.0,1.3026142944095156,32.0,4.65738982693096,10.309232652257997
630.0,1011.4,987.0,1.4487304787295667,31.0,4.65738982693096,10.309232652257997
631.0,1011.4,987.0,1.5968468930990223,30.0,4.65738982693096,10.309232652257997
632.0,1010.8,987.02,1.7470306236583262,29.0,4.65738982693096,9.7088994114658
633.0,1010.8,987.02,1.8982183752139796,28.0,4.65738982693096,9.7088994114658
634.0,1010.8,987.02,2.047448412048518,27.0,4.65738982693096,9.7088994114658
635.0,1010.3,987.04,2.195764103905517,26.0,4.65738982693096,9.208499571337903
636.0,1010.3,987.04,2.342093294469714,25.0,4.65738982693096,9.208499571337903
637.0,1009.7,987.08,2.487477839097265,24.0,4.65738982693096,8.6071677162031
638.0,1009.7,987.08,2.6308768500254818,23.0,4.65738982693096,8.6071677162031
639.0,1009.7,987.08,2.773336618587798,22.0,4.65738982693096,8.6071677162031
640.0,1009.1,987.1,2.9138121078751804,21.0,4.65738982693096,8.006834475410898
641.0,1009.1,987.1,3.05125056329368,20.0,4.65738982693096,8.006834475410898
642.0,1008.4,987.11,3.1866452579476117,19.0,4.65738982693096,7.306763050483397
643.0,1008.4,987.11,3.3180503311432754,18.0,4.65738982693096,7.306763050483397
644.0,1007.9,987.14,3.444355527526158,17.0,4.65738982693096,6.8058638590286975
645.0,1007.4,987.16,3.5636167021721064,16.0,4.65738982693096,6.3054640189008
646.0,1007.4,987.16,3.6757769246786456,15.0,4.65738982693096,6.3054640189008
647.0,1006.8,987.2,3.780892222743198,14.0,4.65738982693096,5.704132163765799
648.0,1006.8,987.2,3.8779092305003733,13.0,4.65738982693096,5.704132163765799
649.0,1006.1,987.22,3.966939626462697,12.0,4.65738982693096,5.003846507765402
650.0,1005.6,987.25,4.049871602902986,11.0,4.65738982693096,4.502947316310703
651.0,1005.0,987.27,4.125763444503332,10.0,4.65738982693096,3.902614075518599
652.0,1005.0,987.27,4.197664588792201,9.0,4.65738982693096,3.902614075518599
653.0,1004.4,987.29,4.264575594358717,8.0,4.65738982693096,3.302280834726403
654.0,1003.7,987.32,4.327444164862212,7.0,4.65738982693096,2.6016382725022993
655.0,1003.7,987.32,4.387369713165281,6.0,4.65738982693096,2.6016382725022993
656.0,1002.9,987.3,4.444300844902379,5.0,4.65738982693096,1.8013883115525005
657.0,1002.9,987.3,4.498237210285825,4.0,4.65738982693096,1.8013883115525005
658.0,1002.0,987.33,4.546229756622514,3.0,4.65738982693096,0.9008884503642989
659.0,1002.0,987.33,4.590275046225444,2.0,4.65738982693096,0.9008884503642989
660.0,1001.1,987.37,4.627328386877249,1.0,4.65738982693096,0.0
661.0,1001.1,987.37,4.65738982693096,0.0,4.65738982693096,0.0
662.0,1000.6,987.39,4.678558859306999,28.0,5.951194922030364,13.300961840914695
663.0,1000.1,987.41,4.689741997167862,27.0,5.951194922030364,12.80056200078679
664.0,999.53,987.43,4.69094031085453,26.0,5.951194922030364,12.230211231522794
665.0,998.97,987.45,4.682206424326036,25.0,5.951194922030364,11.669854202477993
666.0,998.4,987.47,4.6634927897446135,24.0,5.951194922030364,11.099503433213997
667.0,997.81,987.49,4.636852811983576,23.0,5.951194922030364,10.50916454748809
668.0,997.81,987.49,4.603235818421646,22.0,5.951194922030364,10.50916454748809
669.0,997.2,987.51,4.563700362644331,21.0,5.951194922030364,9.898836766701493
670.0,996.58,987.54,4.522127486040172,20.0,5.951194922030364,9.278111384587994
671.0,995.94,987.56,4.479634471695207,19.0,5.951194922030364,8.637798960844691
672.0,995.94,987.56,4.44115401669431,18.0,5.951194922030364,8.637798960844691
673.0,995.28,987.6,4.4097447771951614,17.0,5.951194922030364,7.9765879506519966
674.0,994.61,987.62,4.387337461376775,16.0,5.951194922030364,7.30628950965729
675.0,994.61,987.62,4.376920949708825,15.0,5.951194922030364,7.30628950965729
676.0,993.93,987.65,4.380557612907288,14.0,5.951194922030364,6.625628066647494
677.0,993.93,987.65,4.401164618598128,13.0,5.951194922030364,6.625628066647494
678.0,993.23,987.68,4.438811214728556,12.0,5.951194922030364,5.924985504423496
679.0,992.53,987.7,4.49441542361184,11.0,5.951194922030364,5.224699848422894
680.0,992.53,987.7,4.567052988525533,10.0,5.951194922030364,5.224699848422894
681.0,991.81,987.73,4.656722452541058,9.0,5.951194922030364,4.504075119455095
682.0,991.08,987.76,4.76226521730993,8.0,5.951194922030364,3.7734589411507926
683.0,991.08,987.76,4.88068704180057,7.0,5.951194922030364,3.7734589411507926
684.0,990.34,987.79,5.011070344746718,6.0,5.951194922030364,3.032851082699395
685.0,989.59,987.82,5.152338886369956,5.0,5.951194922030364,2.282251322507591
686.0,989.59,987.82,5.302501296558068,4.0,5.951194922030364,2.282251322507591
687.0,988.84,987.85,5.458414879797981,3.0,5.951194922030364,1.531651562315794
688.0,988.07,987.89,5.620168324881382,2.0,5.951194922030364,0.7606133012677958
689.0,988.07,987.89,5.784780894727129,1.0,5.951194922030364,0.7606133012677958
690.0,987.31,987.92,5.951194922030364,0.0,5.951194922030364,0.0
692.0,985.71,988.0,6.281657424597428,43.0,6.451731550521922,32.503216347502025
693.0,984.97,988.02,6.443802992022646,42.0,6.451731550521922,31.722191379911386
694.0,984.97,988.02,6.60082919033662,41.0,6.451731550521922,31.722191379911386
695.0,984.18,988.06,6.751928391207952,40.0,6.451731550521922,30.93117936988871
696.0,983.39,988.11,6.896040893150214,39.0,6.451731550521922,30.139598672802208
697.0,982.59,988.15,7.033270718520652,38.0,6.451731550521922,29.338599297022224
698.0,981.79,988.2,7.161557721613364,37.0,6.451731550521922,28.537038319928083
699.0,980.99,988.25,7.281988533360925,36.0,6.451731550521922,27.73547734283406
700.0,980.18,988.3,7.394501876394379,35.0,6.451731550521922,26.923935600223068
701.0,979.37,988.35,7.499176488121879,34.0,6.451731550521922,26.112393857612176
702.0,979.37,988.35,7.596912267493946,33.0,6.451731550521922,26.112393857612176
703.0,978.56,988.41,7.687788368575191,32.0,6.451731550521922,25.30017467537127
704.0,977.75,988.45,7.771714997347754,31.0,6.451731550521922,24.489187622453706
705.0,976.94,988.49,7.848690336610305,30.0,6.451731550521922,23.678200569536145
706.0,976.12,988.55,7.919712431648008,29.0,6.451731550521922,22.856008377892323
707.0,975.3,988.59,7.9827825349310375,28.0,6.451731550521922,22.03503334782132
708.0,974.49,988.64,8.03885862545175,27.0,6.451731550521922,21.223491605210434
709.0,973.68,988.71,8.088981394464943,26.0,6.451731550521922,20.41047254024326
710.0,972.86,988.78,8.130070725399625,25.0,6.451731550521922,19.587490158900934
711.0,972.05,988.82,8.1651655218985,24.0,6.451731550521922,18.776503105983252
712.0,971.24,988.87,8.192267695821469,23.0,6.451731550521922,17.96496136337237
713.0,970.43,988.92,8.212376574414984,22.0,6.451731550521922,17.153419620761376
714.0,969.61,988.97,8.22449329746216,21.0,6.451731550521922,16.3318966448198
715.0,968.81,989.04,8.2286612519899,20.0,6.451731550521922,15.528839984303183
716.0,968.0,989.1,8.22483860024013,19.0,6.451731550521922,14.71662080206238
717.0,967.19,989.16,8.211072098088044,18.0,6.451731550521922,13.904401619821584
718.0,966.39,989.2,8.187409968970652,17.0,6.451731550521922,13.10340224404148
719.0,965.58,989.27,8.152767628235212,16.0,6.451731550521922,12.290383179074425
720.0,964.78,989.32,8.107194335896976,15.0,6.451731550521922,11.488822201980284
721.0,963.98,989.39,8.04969719927402,14.0,6.451731550521922,10.68576554146378
722.0,963.19,989.45,7.980232828683634,13.0,6.451731550521922,9.893490336752723
723.0,962.39,989.51,7.89885687932121,12.0,6.451731550521922,9.091243491947395
724.0,961.6,989.57,7.804525930509809,11.0,6.451731550521922,8.298968287236338
725.0,960.82,989.63,7.700183958841502,10.0,6.451731550521922,7.516663998612053
726.0,960.04,989.69,7.584889452061908,9.0,6.451731550521922,6.734359709987643
727.0,959.27,989.77,7.460583690301986,8.0,6.451731550521922,5.960215020669192
728.0,958.5,989.84,7.330259545200292,7.0,6.451731550521922,5.1870397494660985
729.0,957.74,989.9,7.194912716635275,6.0,6.451731550521922,4.424675007364275
730.0,956.99,989.97,7.057467888697758,5.0,6.451731550521922,3.6714154239536114
731.0,956.25,990.03,6.92204283430838,4.0,6.451731550521922,2.9289869762227845
732.0,955.51,990.1,6.789496152145606,3.0,6.451731550521922,2.1856835388568463
733.0,954.78,990.15,6.665945244299566,2.0,6.451731550521922,1.4539732136597614
734.0,954.05,990.22,6.552312645165828,1.0,6.451731550521922,0.7206247289677741
735.0,953.33,990.25,6.451731550521922,0.0,6.451731550521922,0.0
