t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,psi_t
561,1001.4,997.22,3.231394281,13,2.761362345,3.6135526469999997,3.113562613660129
562,1001.4,997.22,3.1953416089999997,12,2.761362345,3.6135526469999997,1.4760353034202827
563,1001.4,997.22,3.156959613,11,2.761362345,3.6135526469999997,1.4513540586801659
564,1001.5,998.24,3.118320381,10,2.761362345,2.588662409,1.4369076190823582
565,1001.5,998.24,3.078071637,9,2.761362345,2.588662409,1.4257670361733572
566,1001.5,998.24,3.0364671910000003,8,2.761362345,2.588662409,1.4190748720647206
567,1001.7,999.24,2.995292473,7,2.761362345,1.568858506,1.4205696439658095
568,1001.7,999.24,2.954386908,6,2.761362345,1.568858506,1.4334194401983964
569,1001.7,999.74,2.914848195,5,2.761362345,1.068858506,1.4559294984702327
570,1001.7,999.74,2.877639658,4,2.761362345,1.068858506,1.4817314134523487
571,1001.8,1000.3,2.842734599,3,2.761362345,0.5,1.5057826375997705
572,1001.8,1000.3,2.8120970819999997,2,2.761362345,0.5,1.529487298580248
573,1001.8,1000.8,2.784612361,1,2.761362345,0.0,1.5791574930645913
574,1001.8,1000.8,2.761362345,0,2.761362345,0.0,1.5791574930645913
575,1001.8,1001.3,2.742237225,56,3.3819628919999998,16.56983984,1.538232415636211
576,1001.8,1001.3,2.7262340330000003,55,3.3819628919999998,16.56983984,1.542065687166462
577,1001.9,1001.8,2.7144246169999997,54,3.3819628919999998,16.05993789,1.545478811166442
578,1001.9,1001.8,2.7047190239999996,53,3.3819628919999998,16.05993789,1.5484735575605868
579,1001.9,1002.4,2.699103925,52,3.3819628919999998,15.45993789,1.5510534220059187
580,1001.8,1002.9,2.694657307,51,3.3819628919999998,14.95003593,1.5532237292977298
581,1001.8,1002.9,2.6932146219999997,50,3.3819628919999998,14.95003593,1.5549917095207457
582,1001.8,1002.9,2.69292499,49,3.3819628919999998,14.95003593,1.5563665439206988
583,1001.9,1003.6,2.6956338769999997,48,3.3819628919999998,14.24292915,1.5573593781897028
584,1001.9,1003.6,2.6994847660000003,47,3.3819628919999998,14.24292915,1.5579833016619626
585,1001.9,1004.3,2.704403816,46,3.3819628919999998,13.54292915,1.5582532918912104
586,1001.9,1004.3,2.7113188669999997,45,3.3819628919999998,13.54292915,1.5581861250548283
587,1001.9,1004.3,2.718370836,44,3.3819628919999998,13.54292915,1.5578002537298798
588,1001.9,1005.0,2.726489318,43,3.3819628919999998,12.84292915,1.5571156545576847
589,1001.9,1005.0,2.733610982,42,3.3819628919999998,12.84292915,1.5561536493108041
590,1001.9,1005.0,2.7418012330000003,41,3.3819628919999998,12.84292915,1.5549367036968793
591,1001.9,1005.7,2.74906766,40,3.3819628919999998,12.14292915,1.5534882088851716
592,1001.9,1005.7,2.756338513,39,3.3819628919999998,12.14292915,1.5518322512631175
593,1001.9,1006.3,2.7636881160000004,38,3.3819628919999998,11.54292915,1.5499933761365374
594,1001.9,1006.3,2.7721183239999996,37,3.3819628919999998,11.54292915,1.5479963511529091
595,1001.9,1007.0,2.78155586,36,3.3819628919999998,10.84292915,1.5458659350218285
596,1001.9,1007.0,2.792000179,35,3.3819628919999998,10.84292915,1.543626656707573
597,1001.9,1007.0,2.805526154,34,3.3819628919999998,10.84292915,1.5413026097091564
598,1002.0,1007.8,2.8221383739999997,33,3.3819628919999998,10.03670338,1.5389172653288155
599,1002.0,1007.8,2.8416679960000004,32,3.3819628919999998,10.03670338,1.5364933080379302
600,1002.0,1008.3,2.8632883189999996,31,3.3819628919999998,9.536703378,1.534052495201122
601,1002.0,1008.3,2.8889051560000003,30,3.3819628919999998,9.536703378,1.5316155425722862
602,1002.0,1008.8,2.915621718,29,3.3819628919999998,9.036703378,1.5292020361628582
603,1002.0,1008.8,2.9452444719999997,28,3.3819628919999998,9.036703378,1.5268303703478643
604,1002.0,1009.3,2.9749731089999996,27,3.3819628919999998,8.536703378,1.5245177114099486
605,1002.0,1009.3,3.00561092,26,3.3819628919999998,8.536703378,1.5222799852282805
606,1002.0,1009.9,3.036257071,25,3.3819628919999998,7.936703378,1.520131887358747
607,1002.0,1009.9,3.0658149,24,3.3819628919999998,7.936703378,1.5180869135198407
608,1002.0,1010.4,3.094383299,23,3.3819628919999998,7.436703378,1.5161574082981373
609,1002.1,1011.0,3.121858581,22,3.3819628919999998,6.828427125,1.514354629855062
610,1002.1,1011.0,3.1463536039999997,21,3.3819628919999998,6.828427125,1.512688828466852
611,1002.2,1011.7,3.169752199,20,3.3819628919999998,6.121320344,1.5111693368534216
612,1002.2,1011.7,3.191164208,19,3.3819628919999998,6.121320344,1.5098046704737003
613,1002.2,1012.3,3.211370113,18,3.3819628919999998,5.521320343999999,1.5086026362191596
614,1002.2,1012.3,3.229587745,17,3.3819628919999998,5.521320343999999,1.5075704482594832
615,1002.2,1012.3,3.245709938,16,3.3819628919999998,5.521320343999999,1.5067148501367422
616,1002.2,1013.0,3.260730746,15,3.3819628919999998,4.821320344,1.506042242584295
617,1002.2,1013.0,3.274757396,14,3.3819628919999998,4.821320344,1.5055588169689087
618,1002.3,1013.7,3.287683227,13,3.3819628919999998,4.114213562,1.5052706946740484
619,1002.3,1013.7,3.3005037489999998,12,3.3819628919999998,4.114213562,1.505184073227814
620,1002.3,1014.4,3.312331505,11,3.3819628919999998,3.414213562,1.5053053804971606
621,1002.3,1014.4,3.324056558,10,3.3819628919999998,3.414213562,1.5056414388399442
622,1002.3,1015.1,3.334790098,9,3.3819628919999998,2.714213562,1.506199641778734
623,1002.3,1015.1,3.345424487,8,3.3819628919999998,2.714213562,1.5069881465290165
624,1002.4,1015.8,3.3550690010000004,7,3.3819628919999998,2.007106781,1.5080160866393353
625,1002.4,1015.8,3.36362379,6,3.3819628919999998,2.007106781,1.5092938101607825
626,1002.5,1016.5,3.370195247,5,3.3819628919999998,1.3,1.5108331501636227
627,1002.5,1016.5,3.375777836,4,3.3819628919999998,1.3,1.5126477362416646
628,1002.5,1017.1,3.379280545,3,3.3819628919999998,0.7,1.5147533579856096
629,1002.5,1017.1,3.381889708,2,3.3819628919999998,0.7,1.5171683944245382
630,1002.5,1017.8,3.382420435,1,3.3819628919999998,0.0,1.5199143274802909
631,1002.5,1017.8,3.3819628919999998,0,3.3819628919999998,0.0,1.5199143274802909
