t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,psi_t
506.0,1032.3,986.15,4.669951284542484,50.0,2.9206112373953506,13.310649153987706,3.107572715032204
507.0,1032.3,986.15,4.616773332101111,49.0,2.9206112373953506,13.310649153987706,3.107685377699813
508.0,1031.7,986.18,4.5585683059487,48.0,2.9206112373953506,12.709899622152806,3.1078157496486027
509.0,1031.2,986.2,4.493372564121518,47.0,2.9206112373953506,12.209499782024903,3.1079618774297626
510.0,1030.6,986.21,4.4171875667668905,46.0,2.9206112373953506,11.609416454477707,3.108121786871055
511.0,1030.0,986.23,4.330981643923233,45.0,2.9206112373953506,11.009083213685603,3.1082934724574525
512.0,1030.0,986.23,4.2318171037983205,44.0,2.9206112373953506,11.009083213685603,3.108474883577847
513.0,1029.4,986.26,4.12063308242799,43.0,2.9206112373953506,10.408333681850703,3.1086639075063167
514.0,1028.9,986.26,3.996486707096622,42.0,2.9206112373953506,9.908333681850703,3.108858348925291
515.0,1028.9,986.26,3.861347433215509,41.0,2.9206112373953506,9.908333681850703,3.1090559058136713
516.0,1028.3,986.28,3.715214798635471,40.0,2.9206112373953506,9.308000441058404,3.1092541415170563
517.0,1027.7,986.29,3.561112326226175,39.0,2.9206112373953506,8.707917113511403,3.109450452857596
518.0,1027.7,986.29,3.401012937346754,38.0,2.9206112373953506,8.707917113511403,3.10964203424483
519.0,1027.2,986.32,3.238915404884789,37.0,2.9206112373953506,8.207017922056702,3.1098258378911163
520.0,1026.7,986.34,3.0778422636645955,36.0,2.9206112373953506,7.706618081928803,3.1099985305280815
521.0,1026.7,986.34,2.9207916735022366,35.0,2.9206112373953506,7.706618081928803,3.110156447433123
522.0,1026.1,986.34,2.7687397855342057,34.0,2.9206112373953506,7.106618081928705,3.110295545194199
523.0,1026.1,986.34,2.625708666246124,33.0,2.9206112373953506,7.106618081928705,3.110411355549529
524.0,1025.6,986.37,2.492674868489672,32.0,2.9206112373953506,6.605718890474005,3.1104989438757515
525.0,1025.6,986.37,2.37163783069844,31.0,2.9206112373953506,6.605718890474005,3.1105528775684927
526.0,1025.1,986.39,2.261621100007692,30.0,2.9206112373953506,6.105319050346104,3.110567211727288
527.0,1025.1,986.39,2.163601164725144,29.0,2.9206112373953506,6.105319050346104,3.1105355022106562
528.0,1024.5,986.42,2.0796011636849987,28.0,2.9206112373953506,5.504569518511204,3.110450859218417
529.0,1024.5,986.42,2.006598365393533,27.0,2.9206112373953506,5.504569518511204,3.1103060577979145
530.0,1024.5,986.42,1.9475915896306395,26.0,2.9206112373953506,5.504569518511204,3.1100937244749804
531.0,1024.0,986.43,1.899581532864541,25.0,2.9206112373953506,5.004469528509205,3.109806620710036
532.0,1024.0,986.43,1.8635927666740928,24.0,2.9206112373953506,5.004469528509205,3.109438042397855
533.0,1024.0,986.43,1.8396005001086515,23.0,2.9206112373953506,5.004469528509205,3.1089823483870336
534.0,1023.5,986.45,1.8266047738906197,22.0,2.9206112373953506,4.504069688381303,3.1084356175288854
535.0,1023.5,986.45,1.822606101163935,21.0,2.9206112373953506,4.504069688381303,3.1077964112692174
536.0,1023.0,986.46,1.8296297439646088,20.0,2.9206112373953506,4.003969698379303,3.107066586938726
537.0,1023.0,986.46,1.8456242846256656,19.0,2.9206112373953506,4.003969698379303,3.106252068522225
538.0,1023.0,986.46,1.8706418684505064,18.0,2.9206112373953506,4.003969698379303,3.1053634444164047
539.0,1022.4,986.47,1.902683631085315,17.0,2.9206112373953506,3.4038863708322036,3.104416238340829
540.0,1022.4,986.47,1.942696064751252,16.0,2.9206112373953506,3.4038863708322036,3.1034307057664186
541.0,1022.4,986.47,1.9877336340666976,15.0,2.9206112373953506,3.4038863708322036,3.102431056955599
542.0,1021.9,986.49,2.0377423782215454,14.0,2.9206112373953506,2.9034865307043027,3.1014441007088935
543.0,1021.9,986.49,2.092776385570136,13.0,2.9206112373953506,2.9034865307043027,3.100497424594418
544.0,1021.9,986.49,2.151809006394387,12.0,2.9206112373953506,2.9034865307043027,3.099617344481219
545.0,1021.4,986.51,2.2148679418872805,11.0,2.9206112373953506,2.403086690576405,3.098826928524837
546.0,1021.4,986.51,2.280898068743976,10.0,2.9206112373953506,2.403086690576405,3.0981443989481785
547.0,1020.9,986.54,2.347956132469259,9.0,2.9206112373953506,1.9021874991217016,3.09758213557534
548.0,1020.9,986.54,2.4180134408228584,8.0,2.9206112373953506,1.9021874991217016,3.09714637408949
549.0,1020.9,986.54,2.488042001253194,7.0,2.9206112373953506,1.9021874991217016,3.0968375524397467
550.0,1019.9,986.58,2.55912875799558,6.0,2.9206112373953506,0.9013878188659064,3.0966511518020767
551.0,1019.9,986.58,2.6281875884342805,5.0,2.9206112373953506,0.9013878188659064,3.09657882648161
552.0,1019.9,986.58,2.6952476695101697,4.0,2.9206112373953506,0.9013878188659064,3.0966096203187043
553.0,1019.9,986.58,2.7593405009168404,3.0,2.9206112373953506,0.9013878188659064,3.096731108881879
554.0,1019.0,986.63,2.8194368231971434,2.0,2.9206112373953506,0.0,3.096930365148926
555.0,1019.0,986.63,2.8735378890837686,1.0,2.9206112373953506,0.0,3.0971947029008478
556.0,1019.0,986.63,2.9206112373953506,0.0,2.9206112373953506,0.0,3.0971947029008478
557.0,1018.0,986.68,2.9607232224576485,40.0,0.0,6.108074133729197,3.079436555569631
558.0,1018.0,986.68,2.9908436936757488,39.0,0.0,6.108074133729197,3.086120481365376
559.0,1018.0,986.68,3.0109375616242864,38.0,0.0,6.108074133729197,3.089960949112849
560.0,1017.1,986.73,3.0190046372935564,37.0,0.0,5.206686314863198,3.092301975074277
561.0,1017.1,986.73,3.015080927603768,36.0,0.0,5.206686314863198,3.093745122070016
562.0,1017.1,986.73,2.99816810736156,35.0,0.0,5.206686314863198,3.0945993794456426
563.0,1016.3,986.77,2.966191497526753,34.0,0.0,4.405686939083196,3.095039405024826
564.0,1016.3,986.77,2.9211864028165,33.0,0.0,4.405686939083196,3.0951712482708764
565.0,1016.3,986.77,2.8621921668539305,32.0,0.0,4.405686939083196,3.0950631368937396
566.0,1015.5,986.8,2.790129925290218,31.0,0.0,3.6051246366982,3.0947613231488895
567.0,1015.5,986.8,2.706076865131514,30.0,0.0,3.6051246366982,3.0942989249186357
568.0,1015.5,986.8,2.611992343020936,29.0,0.0,3.6051246366982,3.0937012526554675
569.0,1014.8,986.83,2.5078765918601333,28.0,0.0,2.9044820744739965,3.092989291689403
570.0,1014.8,986.83,2.3967281865075982,27.0,0.0,2.9044820744739965,3.092182195027174
571.0,1014.1,986.87,2.2795852692979044,26.0,0.0,2.2033401487557005,3.0912992475023207
572.0,1014.1,986.87,2.1594455306860603,25.0,0.0,2.2033401487557005,3.0903615528054798
573.0,1014.1,986.87,2.037308273187933,24.0,0.0,2.2033401487557005,3.0893935667132313
574.0,1013.6,986.9,1.9151723160071,23.0,0.0,1.702440957300993,3.088424502470264
575.0,1013.6,986.9,1.7930379248638328,22.0,0.0,1.702440957300993,3.0874895409057412
576.0,1013.6,986.9,1.671938096940195,21.0,0.0,1.702440957300993,3.0866306752144075
577.0,1012.9,986.94,1.5538371858080884,20.0,0.0,1.0012990315825974,3.0858969077551524
578.0,1012.9,986.94,1.4377360675729047,19.0,0.0,1.0012990315825974,3.0853434097163617
579.0,1012.9,986.94,1.323635146103336,18.0,0.0,1.0012990315825974,3.0850291933619562
580.0,1012.9,986.94,1.2125646374523709,17.0,0.0,1.0012990315825974,3.085012893388349
581.0,1012.9,986.94,1.1034935432525197,16.0,0.0,1.0012990315825974,3.0853464806060464
582.0,1012.4,986.96,0.9974216761229926,15.0,0.0,0.5008991914547991,3.0860671752032256
583.0,1012.4,986.96,0.8923788433171195,14.0,0.0,0.5008991914547991,3.087188424237481
584.0,1012.4,986.96,0.7893351632861672,13.0,0.0,0.5008991914547991,3.088691329082869
585.0,1012.4,986.96,0.688290636286736,12.0,0.0,0.5008991914547991,3.0905179604859048
586.0,1012.4,986.96,0.5892452799980666,11.0,0.0,0.5008991914547991,3.09256712373542
587.0,1012.4,986.96,0.4911995521170596,10.0,0.0,0.5008991914547991,3.094690895361033
588.0,1011.9,986.99,0.3951531348730515,9.0,0.0,0.0,3.096685890062897
589.0,1011.9,986.99,0.3011345214351885,8.0,0.0,0.0,3.0982637820182837
590.0,1011.9,986.99,0.21208488866489286,7.0,0.0,0.0,3.0989579994391265
591.0,1011.9,986.99,0.13106105447462266,6.0,0.0,0.0,3.0978126689871206
592.0,1011.9,986.99,0.0,5.0,0.0,0.0,3.092065002502335
593.0,1011.9,986.99,0.0,4.0,0.0,0.0,3.067115912948424
594.0,1011.9,986.99,0.0,3.0,0.0,0.0,0.46507373895357157
595.0,1011.9,986.99,0.0,2.0,0.0,0.0,0.02677654644064416
596.0,1011.9,986.99,0.0,1.0,0.0,0.0,0.007682575144371215
597.0,1011.9,986.99,0.0,0.0,0.0,0.0,0.007682575144371215
598.0,1011.9,986.99,0.0,63.0,4.6573898269309595,10.809332642259905,-3.1307909632674598
599.0,1011.9,986.99,0.0,62.0,4.6573898269309595,10.809332642259905,3.1405496838862947
600.0,1011.9,986.99,0.0,61.0,4.6573898269309595,10.809332642259905,3.1280673648398345
601.0,1011.9,986.99,0.0,60.0,4.6573898269309595,10.809332642259905,3.1132381295737925
602.0,1011.9,986.99,0.0,59.0,4.6573898269309595,10.809332642259905,3.0914740799523583
603.0,1011.9,986.99,0.0,58.0,4.6573898269309595,10.809332642259905,3.0422308508411953
604.0,1011.9,986.99,0.0,57.0,4.6573898269309595,10.809332642259905,2.361895098098626
605.0,1011.9,986.99,0.0,56.0,4.6573898269309595,10.809332642259905,0.09592759529034633
606.0,1011.9,986.99,0.0,55.0,4.6573898269309595,10.809332642259905,0.031475609741030336
607.0,1011.9,986.99,0.0,54.0,4.6573898269309595,10.809332642259905,0.008358679006269196
608.0,1011.9,986.99,0.0,53.0,4.6573898269309595,10.809332642259905,-0.005207027397513919
609.0,1011.9,986.99,0.0,52.0,4.6573898269309595,10.809332642259905,-0.01519792585486898
610.0,1011.9,986.99,0.0,51.0,4.6573898269309595,10.809332642259905,-0.02370193116904685
611.0,1011.9,986.99,0.0,50.0,4.6573898269309595,10.809332642259905,-0.0318514010454813
612.0,1011.9,986.99,0.0,49.0,4.6573898269309595,10.809332642259905,-0.04067307229764889
613.0,1011.9,986.99,0.0,48.0,4.6573898269309595,10.809332642259905,-0.05176454066457409
614.0,1011.9,986.99,0.0,47.0,4.6573898269309595,10.809332642259905,-0.06901427631011144
615.0,1011.9,986.99,0.0,46.0,4.6573898269309595,10.809332642259905,-0.10781172851220772
616.0,1011.9,986.99,0.0,45.0,4.6573898269309595,10.809332642259905,-0.38139674521921707
617.0,1011.9,986.99,0.0,44.0,4.6573898269309595,10.809332642259905,-3.0216410634042723
618.0,1011.9,986.99,0.0,43.0,4.6573898269309595,10.809332642259905,-3.1106534396371828
619.0,1011.9,986.99,0.13306013678032952,42.0,4.6573898269309595,10.809332642259905,-3.1354629790331536
620.0,1011.9,986.99,0.21808255317654368,41.0,4.6573898269309595,10.809332642259905,3.135469208212637
621.0,1011.9,986.99,0.3141289544120376,40.0,4.6573898269309595,10.809332642259905,3.127869077376588
622.0,1011.9,986.99,0.41717262613934775,39.0,4.6573898269309595,10.809332642259905,3.122539982885119
623.0,1011.9,986.99,0.5272134292675026,38.0,4.6573898269309595,10.809332642259905,3.1185130924950117
624.0,1011.9,986.99,0.6422810911119835,37.0,4.6573898269309595,10.809332642259905,3.115317998630015
625.0,1011.9,986.99,0.7643166882909205,36.0,4.6573898269309595,10.809332642259905,3.112697486643842
626.0,1011.9,986.99,0.8903796942877797,35.0,4.6573898269309595,10.809332642259905,3.110498330577519
627.0,1011.4,987.0,1.023439788165381,34.0,4.6573898269309595,10.309232652257995,3.108623157001902
628.0,1011.4,987.0,1.1605278971226844,33.0,4.6573898269309595,10.309232652257995,3.1070069085361274
629.0,1011.4,987.0,1.3026142944095156,32.0,4.6573898269309595,10.309232652257995,3.1056043783252005
630.0,1011.4,987.0,1.4487304787295667,31.0,4.6573898269309595,10.309232652257995,3.1043831749973214
631.0,1011.4,987.0,1.5968468930990225,30.0,4.6573898269309595,10.309232652257995,3.1033195421806696
632.0,1010.8,987.02,1.7470306236583262,29.0,4.6573898269309595,9.7088994114658,3.102395766843039
633.0,1010.8,987.02,1.89821837521398,28.0,4.6573898269309595,9.7088994114658,3.101598515815909
634.0,1010.8,987.02,2.047448412048518,27.0,4.6573898269309595,9.7088994114658,3.100917737862741
635.0,1010.3,987.04,2.1957641039055167,26.0,4.6573898269309595,9.208499571337903,3.100345923630601
636.0,1010.3,987.04,2.3420932944697137,25.0,4.6573898269309595,9.208499571337903,3.099877600223242
637.0,1009.7,987.08,2.487477839097265,24.0,4.6573898269309595,8.607167716203099,3.099508985088551
638.0,1009.7,987.08,2.6308768500254818,23.0,4.6573898269309595,8.607167716203099,3.0992377521890586
639.0,1009.7,987.08,2.7733366185877983,22.0,4.6573898269309595,8.607167716203099,3.0990628807465903
640.0,1009.1,987.1,2.9138121078751804,21.0,4.6573898269309595,8.006834475410898,3.098984567859236
641.0,1009.1,987.1,3.05125056329368,20.0,4.6573898269309595,8.006834475410898,3.099004193635536
642.0,1008.4,987.11,3.186645257947612,19.0,4.6573898269309595,7.306763050483397,3.099124332694118
643.0,1008.4,987.11,3.3180503311432754,18.0,4.6573898269309595,7.306763050483397,3.099348809881502
644.0,1007.9,987.14,3.444355527526158,17.0,4.6573898269309595,6.8058638590286975,3.099682801496499
645.0,1007.4,987.16,3.5636167021721064,16.0,4.6573898269309595,6.3054640189008,3.100132986652274
646.0,1007.4,987.16,3.6757769246786456,15.0,4.6573898269309595,6.3054640189008,3.100707757045028
647.0,1006.8,987.2,3.7808922227431982,14.0,4.6573898269309595,5.704132163765799,3.10141749782981
648.0,1006.8,987.2,3.877909230500373,13.0,4.6573898269309595,5.704132163765799,3.1022749580016886
649.0,1006.1,987.22,3.966939626462697,12.0,4.6573898269309595,5.003846507765402,3.103295736453426
650.0,1005.6,987.25,4.049871602902987,11.0,4.6573898269309595,4.502947316310703,3.1044989208182243
651.0,1005.0,987.27,4.125763444503332,10.0,4.6573898269309595,3.9026140755185987,3.1059079319844325
652.0,1005.0,987.27,4.197664588792201,9.0,4.6573898269309595,3.9026140755185987,3.107551650491923
653.0,1004.4,987.29,4.264575594358717,8.0,4.6573898269309595,3.302280834726403,3.109465936221651
654.0,1003.7,987.32,4.327444164862212,7.0,4.6573898269309595,2.6016382725022997,3.111695707082001
655.0,1003.7,987.32,4.387369713165281,6.0,4.6573898269309595,2.6016382725022997,3.11429782809432
656.0,1002.9,987.3,4.444300844902379,5.0,4.6573898269309595,1.8013883115525005,3.1173452010635216
657.0,1002.9,987.3,4.498237210285825,4.0,4.6573898269309595,1.8013883115525005,3.120932676005556
658.0,1002.0,987.33,4.546229756622513,3.0,4.6573898269309595,0.9008884503642988,3.1251858022909436
659.0,1002.0,987.33,4.590275046225443,2.0,4.6573898269309595,0.9008884503642988,3.1302741434251424
660.0,1001.1,987.37,4.627328386877249,1.0,4.6573898269309595,0.0,3.1364321871133622
661.0,1001.1,987.37,4.6573898269309595,0.0,4.6573898269309595,0.0,3.1364321871133622
662.0,1000.6,987.39,4.678558859306999,28.0,5.951194922030363,13.300961840914695,3.1093393824672093
663.0,1000.1,987.41,4.689741997167862,27.0,5.951194922030363,12.800562000786789,3.1079093909888313
664.0,999.53,987.43,4.69094031085453,26.0,5.951194922030363,12.230211231522794,3.106588680255057
665.0,998.97,987.45,4.682206424326036,25.0,5.951194922030363,11.66985420247799,3.1053704380787717
666.0,998.4,987.47,4.6634927897446135,24.0,5.951194922030363,11.099503433213997,3.104257047062326
667.0,997.81,987.49,4.636852811983577,23.0,5.951194922030363,10.50916454748809,3.103258002132665
668.0,997.81,987.49,4.603235818421647,22.0,5.951194922030363,10.50916454748809,3.102387750159767
669.0,997.2,987.51,4.56370036264433,21.0,5.951194922030363,9.898836766701493,3.1016630871576094
670.0,996.58,987.54,4.522127486040172,20.0,5.951194922030363,9.278111384587994,3.101099986852275
671.0,995.94,987.56,4.479634471695206,19.0,5.951194922030363,8.637798960844693,3.10071002904403
672.0,995.94,987.56,4.44115401669431,18.0,5.951194922030363,8.637798960844693,3.1004969088209937
673.0,995.28,987.6,4.4097447771951614,17.0,5.951194922030363,7.9765879506519966,3.1004537272771326
674.0,994.61,987.62,4.387337461376775,16.0,5.951194922030363,7.30628950965729,3.100561755840227
675.0,994.61,987.62,4.3769209497088255,15.0,5.951194922030363,7.30628950965729,3.1007910632012154
676.0,993.93,987.65,4.380557612907288,14.0,5.951194922030363,6.625628066647494,3.1011028773050677
677.0,993.93,987.65,4.401164618598128,13.0,5.951194922030363,6.625628066647494,3.1014530399570197
678.0,993.23,987.68,4.438811214728557,12.0,5.951194922030363,5.924985504423495,3.1017956261337574
679.0,992.53,987.7,4.49441542361184,11.0,5.951194922030363,5.224699848422893,3.10208584240122
680.0,992.53,987.7,4.567052988525533,10.0,5.951194922030363,5.224699848422893,3.102281609780045
681.0,991.81,987.73,4.656722452541059,9.0,5.951194922030363,4.504075119455095,3.10234359119162
682.0,991.08,987.76,4.762265217309929,8.0,5.951194922030363,3.7734589411507926,3.1022336682313063
683.0,991.08,987.76,4.88068704180057,7.0,5.951194922030363,3.7734589411507926,3.1019119096517938
684.0,990.34,987.79,5.0110703447467175,6.0,5.951194922030363,3.032851082699395,3.101331870387094
685.0,989.59,987.82,5.152338886369956,5.0,5.951194922030363,2.282251322507591,3.100433570403018
686.0,989.59,987.82,5.302501296558068,4.0,5.951194922030363,2.282251322507591,3.0991325551970776
687.0,988.84,987.85,5.458414879797982,3.0,5.951194922030363,1.531651562315794,3.0973015173943588
688.0,988.07,987.89,5.620168324881382,2.0,5.951194922030363,0.7606133012677958,3.094736620666226
689.0,988.07,987.89,5.784780894727128,1.0,5.951194922030363,0.7606133012677958,3.091089677529978
690.0,987.31,987.92,5.951194922030363,0.0,5.951194922030363,0.0,3.091089677529978
692.0,985.71,988.0,6.2816574245974275,43.0,6.451731550521924,32.50321634750202,3.0989077355865007
693.0,984.97,988.02,6.443802992022647,42.0,6.451731550521924,31.722191379911383,3.094165045192811
694.0,984.97,988.02,6.600829190336619,41.0,6.451731550521924,31.722191379911383,3.090313405428628
695.0,984.18,988.06,6.751928391207953,40.0,6.451731550521924,30.93117936988871,3.0872349978756475
696.0,983.39,988.11,6.8960408931502135,39.0,6.451731550521924,30.13959867280221,3.0848161502469953
697.0,982.59,988.15,7.033270718520652,38.0,6.451731550521924,29.338599297022228,3.0829500386822946
698.0,981.79,988.2,7.161557721613363,37.0,6.451731550521924,28.537038319928087,3.0815383397716767
699.0,980.99,988.25,7.281988533360924,36.0,6.451731550521924,27.73547734283406,3.080492061413601
700.0,980.18,988.3,7.394501876394379,35.0,6.451731550521924,26.923935600223068,3.079731765435602
701.0,979.37,988.35,7.499176488121879,34.0,6.451731550521924,26.112393857612176,3.0791873650861725
702.0,979.37,988.35,7.596912267493947,33.0,6.451731550521924,26.112393857612176,3.0787976460918807
703.0,978.56,988.41,7.687788368575191,32.0,6.451731550521924,25.30017467537127,3.0785096265327683
704.0,977.75,988.45,7.771714997347754,31.0,6.451731550521924,24.489187622453702,3.07827784125544
705.0,976.94,988.49,7.8486903366103045,30.0,6.451731550521924,23.67820056953614,3.078063612088492
706.0,976.12,988.55,7.919712431648008,29.0,6.451731550521924,22.856008377892323,3.077834345841453
707.0,975.3,988.59,7.982782534931037,28.0,6.451731550521924,22.035033347821322,3.0775628874922805
708.0,974.49,988.64,8.03885862545175,27.0,6.451731550521924,21.223491605210434,3.077226945334882
709.0,973.68,988.71,8.088981394464943,26.0,6.451731550521924,20.410472540243262,3.076808597445861
710.0,972.86,988.78,8.130070725399625,25.0,6.451731550521924,19.587490158900934,3.0762938838418976
711.0,972.05,988.82,8.1651655218985,24.0,6.451731550521924,18.776503105983245,3.075672485589593
712.0,971.24,988.87,8.192267695821469,23.0,6.451731550521924,17.96496136337237,3.0749374902871764
713.0,970.43,988.92,8.212376574414984,22.0,6.451731550521924,17.153419620761376,3.074085242444177
714.0,969.61,988.97,8.22449329746216,21.0,6.451731550521924,16.3318966448198,3.0731152769043857
715.0,968.81,989.04,8.2286612519899,20.0,6.451731550521924,15.528839984303186,3.0720303334025902
716.0,968.0,989.1,8.22483860024013,19.0,6.451731550521924,14.71662080206238,3.0708364503229637
717.0,967.19,989.16,8.211072098088044,18.0,6.451731550521924,13.904401619821586,3.069543135554738
718.0,966.39,989.2,8.187409968970654,17.0,6.451731550521924,13.103402244041481,3.0681636118115003
719.0,965.58,989.27,8.152767628235212,16.0,6.451731550521924,12.290383179074425,3.066715132666864
720.0,964.78,989.32,8.107194335896976,15.0,6.451731550521924,11.488822201980286,3.065219363645923
721.0,963.98,989.39,8.04969719927402,14.0,6.451731550521924,10.685765541463779,3.063702819722116
722.0,963.19,989.45,7.980232828683634,13.0,6.451731550521924,9.893490336752725,3.062197346247882
723.0,962.39,989.51,7.89885687932121,12.0,6.451731550521924,9.091243491947397,3.060740624392978
724.0,961.6,989.57,7.804525930509808,11.0,6.451731550521924,8.298968287236338,3.059376674327776
725.0,960.82,989.63,7.700183958841503,10.0,6.451731550521924,7.516663998612052,3.058156319511284
726.0,960.04,989.69,7.5848894520619075,9.0,6.451731550521924,6.734359709987642,3.0571375634952274
727.0,959.27,989.77,7.460583690301986,8.0,6.451731550521924,5.960215020669192,3.056385816958738
728.0,958.5,989.84,7.330259545200293,7.0,6.451731550521924,5.1870397494660985,3.055973897969481
729.0,957.74,989.9,7.194912716635275,6.0,6.451731550521924,4.424675007364275,3.055981714128546
730.0,956.99,989.97,7.057467888697758,5.0,6.451731550521924,3.671415423953611,3.056495523559413
731.0,956.25,990.03,6.92204283430838,4.0,6.451731550521924,2.9289869762227845,3.0576066658661576
732.0,955.51,990.1,6.789496152145606,3.0,6.451731550521924,2.1856835388568463,3.0594096585104973
733.0,954.78,990.15,6.665945244299567,2.0,6.451731550521924,1.4539732136597614,3.0619995735813936
734.0,954.05,990.22,6.552312645165827,1.0,6.451731550521924,0.7206247289677741,3.065468649861263
735.0,953.33,990.25,6.451731550521924,0.0,6.451731550521924,0.0,3.065468649861263
