t,x_t,y_t,v_t,t_to_goal,v_at_goal,d_to_goal,psi_t
2301.0,1032.9,986.13,2.508062598899796,187.0,2.1941752436849704,13.910982394780007,3.109149699750072
2302.0,1032.9,986.13,2.4340357433694355,186.0,2.1941752436849704,13.910982394780007,3.1090716104591727
2303.0,1032.3,986.15,2.363037028910042,185.0,2.1941752436849704,13.310649153987706,3.108992256426954
2304.0,1032.3,986.15,2.2970067479221736,184.0,2.1941752436849704,13.310649153987706,3.1089115935692497
2305.0,1032.3,986.15,2.2330053739299425,183.0,2.1941752436849704,13.310649153987706,3.108829575260708
2306.0,1031.7,986.18,2.1730025310615724,182.0,2.1941752436849704,12.709899622152806,3.1087461521395854
2307.0,1031.7,986.18,2.1149685576859056,181.0,2.1941752436849704,12.709899622152806,3.108661271882949
2308.0,1031.2,986.2,2.057964528362916,180.0,2.1941752436849704,12.209499782024903,3.10857487897079
2309.0,1031.2,986.2,2.000930033759301,179.0,2.1941752436849704,12.209499782024903,3.108486914413789
2310.0,1031.2,986.2,1.9458946528525125,178.0,2.1941752436849704,12.209499782024903,3.108397315461698
2311.0,1030.6,986.21,1.8908593284536,177.0,2.1941752436849704,11.609416454477707,3.108306015275918
2312.0,1030.6,986.21,1.8358542970508307,176.0,2.1941752436849704,11.609416454477707,3.108212942567168
2313.0,1030.6,986.21,1.7828179940756712,175.0,2.1941752436849704,11.609416454477707,3.1081180211911104
2314.0,1030.0,986.23,1.7297817781442841,174.0,2.1941752436849704,11.009083213685603,3.1080211697006543
2315.0,1030.0,986.23,1.6797443257829452,173.0,2.1941752436849704,11.009083213685603,3.1079223008468664
2316.0,1030.0,986.23,1.6307065953138231,172.0,2.1941752436849704,11.009083213685603,3.1078213210082923
2317.0,1030.0,986.23,1.5836975721393274,171.0,2.1941752436849704,11.009083213685603,3.107718129571755
2318.0,1029.4,986.26,1.5386581816634908,170.0,2.1941752436849704,10.408333681850703,3.107612618214825
2319.0,1029.4,986.26,1.4956182668047353,169.0,2.1941752436849704,10.408333681850703,3.107504670107003
2320.0,1029.4,986.26,1.4546064759927335,168.0,2.1941752436849704,10.408333681850703,3.107394159005927
2321.0,1028.9,986.26,1.4145656577197114,167.0,2.1941752436849704,9.908333681850703,3.107280948227861
2322.0,1028.9,986.26,1.3755529797139767,166.0,2.1941752436849704,9.908333681850703,3.1071648894761195
2323.0,1028.9,986.26,1.3365122520949817,165.0,2.1941752436849704,9.908333681850703,3.107045821509642
2324.0,1028.9,986.26,1.297499518304342,164.0,2.1941752436849704,9.908333681850703,3.106923568606541
2325.0,1028.3,986.28,1.2584593755858788,163.0,2.1941752436849704,9.308000441058404,3.1067979388117632
2326.0,1028.3,986.28,1.218446962325402,162.0,2.1941752436849704,9.308000441058404,3.10666872189874
2327.0,1028.3,986.28,1.176408517480216,161.0,2.1941752436849704,9.308000441058404,3.10653568702481
2328.0,1028.3,986.28,1.1343967559897197,160.0,2.1941752436849704,9.308000441058404,3.1063985799902247
2329.0,1028.3,986.28,1.0893599037967203,159.0,2.1941752436849704,9.308000441058404,3.1062571200481304
2330.0,1027.7,986.29,1.0433494141465742,158.0,2.1941752436849704,8.707917113511403,3.106110996155267
2331.0,1027.7,986.29,0.995314020799466,157.0,2.1941752436849704,8.707917113511403,3.105959862548145
2332.0,1027.7,986.29,0.9453047127778428,156.0,2.1941752436849704,8.707917113511403,3.10580333351671
2333.0,1027.7,986.29,0.8922964753936888,155.0,2.1941752436849704,8.707917113511403,3.1056409771584557
2334.0,1027.7,986.29,0.8372633994150228,154.0,2.1941752436849704,8.707917113511403,3.1054723079174456
2335.0,1027.7,986.29,0.7822557126669003,153.0,2.1941752436849704,8.707917113511403,3.105296777574771
2336.0,1027.7,986.29,0.7252234138525865,152.0,2.1941752436849704,8.707917113511403,3.1051137643365934
2337.0,1027.2,986.32,0.6682162823517548,151.0,2.1941752436849704,8.207017922056702,3.104922559500817
2338.0,1027.2,986.32,0.6121837959306012,150.0,2.1941752436849704,8.207017922056702,3.104722351054374
2339.0,1027.2,986.32,0.5561762310635002,149.0,2.1941752436849704,8.207017922056702,3.104512203357481
2340.0,1027.2,986.32,0.5021682984816943,148.0,2.1941752436849704,8.207017922056702,3.104291031717073
2341.0,1027.2,986.32,0.4511341263970173,147.0,2.1941752436849704,8.207017922056702,3.104057570349548
2342.0,1027.2,986.32,0.4031240503864785,146.0,2.1941752436849704,8.207017922056702,3.103810331535069
2343.0,1027.2,986.32,0.3591127956506145,145.0,2.1941752436849704,8.207017922056702,3.1035475530548644
2344.0,1027.2,986.32,0.319100297712177,144.0,2.1941752436849704,8.207017922056702,3.103267129758996
2345.0,1027.2,986.32,0.2850859519513369,143.0,2.1941752436849704,8.207017922056702,3.1029665232644184
2346.0,1027.2,986.32,0.2580949437706985,142.0,2.1941752436849704,8.207017922056702,3.1026426412936114
2347.0,1026.7,986.34,0.23607625886564704,141.0,2.1941752436849704,7.706618081928803,3.102291673812848
2348.0,1026.7,986.34,0.2190821763631172,140.0,2.1941752436849704,7.706618081928803,3.1019088668255588
2349.0,1026.7,986.34,0.20608736011701445,139.0,2.1941752436849704,7.706618081928803,3.101488204201825
2350.0,1026.7,986.34,0.1910654338178416,138.0,2.1941752436849704,7.706618081928803,3.1010219504593954
2351.0,1026.7,986.34,0.16907394831847988,137.0,2.1941752436849704,7.706618081928803,3.1004999781960585
2352.0,1026.7,986.34,0.13006152390311287,136.0,2.1941752436849704,7.706618081928803,3.099908751108657
2353.0,1026.7,986.34,0.0,135.0,2.1941752436849704,7.706618081928803,3.099229737770932
2354.0,1026.7,986.34,0.0,134.0,2.1941752436849704,7.706618081928803,3.0984368454266376
2355.0,1026.7,986.34,0.0,133.0,2.1941752436849704,7.706618081928803,3.097492085812554
2356.0,1026.7,986.34,0.0,132.0,2.1941752436849704,7.706618081928803,3.096337866696608
2357.0,1026.7,986.34,0.0,131.0,2.1941752436849704,7.706618081928803,3.0948823860116517
2358.0,1026.7,986.34,0.0,130.0,2.1941752436849704,7.706618081928803,3.0929696636168336
2359.0,1026.7,986.34,0.0,129.0,2.1941752436849704,7.706618081928803,3.0903113501427453
2360.0,1026.7,986.34,0.0,128.0,2.1941752436849704,7.706618081928803,3.086308079736777
2361.0,1026.7,986.34,0.0,127.0,2.1941752436849704,7.706618081928803,3.079474478028722
2362.0,1026.7,986.34,0.0,126.0,2.1941752436849704,7.706618081928803,3.0648408112872687
2363.0,1026.7,986.34,0.0,125.0,2.1941752436849704,7.706618081928803,3.0093021281271484
2364.0,1026.7,986.34,0.0,124.0,2.1941752436849704,7.706618081928803,0.18142350834830867
2365.0,1026.7,986.34,0.0,123.0,2.1941752436849704,7.706618081928803,0.012767960398870319
2366.0,1026.7,986.34,0.0,122.0,2.1941752436849704,7.706618081928803,-0.009721106292590796
2367.0,1026.7,986.34,0.0,121.0,2.1941752436849704,7.706618081928803,-0.018737696904347057
2368.0,1026.7,986.34,0.0,120.0,2.1941752436849704,7.706618081928803,-0.023689866690698638
2369.0,1026.7,986.34,0.0,119.0,2.1941752436849704,7.706618081928803,-0.02688703531936827
2370.0,1026.7,986.34,0.0,118.0,2.1941752436849704,7.706618081928803,-0.02917323774003445
2371.0,1026.7,986.34,0.0,117.0,2.1941752436849704,7.706618081928803,-0.03093098264238592
2372.0,1026.7,986.34,0.0,116.0,2.1941752436849704,7.706618081928803,-0.032359466856303504
2373.0,1026.7,986.34,0.0,115.0,2.1941752436849704,7.706618081928803,-0.03357332363885678
2374.0,1026.7,986.34,0.0,114.0,2.1941752436849704,7.706618081928803,-0.03464388469020073
2375.0,1026.7,986.34,0.0,113.0,2.1941752436849704,7.706618081928803,-0.03561857959387778
2376.0,1026.7,986.34,0.0,112.0,2.1941752436849704,7.706618081928803,-0.036530929735249705
2377.0,1026.7,986.34,0.0,111.0,2.1941752436849704,7.706618081928803,-0.03740610488628671
2378.0,1026.7,986.34,0.0,110.0,2.1941752436849704,7.706618081928803,-0.03826423760725838
2379.0,1026.7,986.34,0.0,109.0,2.1941752436849704,7.706618081928803,-0.03912255127462311
2380.0,1026.7,986.34,0.0,108.0,2.1941752436849704,7.706618081928803,-0.03999685236754732
2381.0,1026.7,986.34,0.0,107.0,2.1941752436849704,7.706618081928803,-0.04090269916405173
2382.0,1026.7,986.34,0.0,106.0,2.1941752436849704,7.706618081928803,-0.04185644996327769
2383.0,1026.7,986.34,0.0,105.0,2.1941752436849704,7.706618081928803,-0.042876346358668285
2384.0,1026.7,986.34,0.0,104.0,2.1941752436849704,7.706618081928803,-0.04398378704768403
2385.0,1026.7,986.34,0.0,103.0,2.1941752436849704,7.706618081928803,-0.045204982517355226
2386.0,1026.7,986.34,0.0,102.0,2.1941752436849704,7.706618081928803,-0.046573269338495836
2387.0,1026.7,986.34,0.0,101.0,2.1941752436849704,7.706618081928803,-0.04813253357882486
2388.0,1026.7,986.34,0.0,100.0,2.1941752436849704,7.706618081928803,-0.049942520802005945
2389.0,1026.7,986.34,0.0,99.0,2.1941752436849704,7.706618081928803,-0.052087458626681904
2390.0,1026.7,986.34,0.0,98.0,2.1941752436849704,7.706618081928803,-0.054690761765824374
2391.0,1026.7,986.34,0.0,97.0,2.1941752436849704,7.706618081928803,-0.057941563557413096
2392.0,1026.7,986.34,0.0,96.0,2.1941752436849704,7.706618081928803,-0.06214595584692762
2393.0,1026.7,986.34,0.0,95.0,2.1941752436849704,7.706618081928803,-0.06783477277226328
2394.0,1026.7,986.34,0.0,94.0,2.1941752436849704,7.706618081928803,-0.0760171441863501
2395.0,1026.7,986.34,0.0,93.0,2.1941752436849704,7.706618081928803,-0.08887653043856539
2396.0,1026.7,986.34,0.0,92.0,2.1941752436849704,7.706618081928803,-0.11217707127608961
2397.0,1026.7,986.34,0.0,91.0,2.1941752436849704,7.706618081928803,-0.16763375259162927
2398.0,1026.7,986.34,0.0,90.0,2.1941752436849704,7.706618081928803,-0.4611320166787002
2399.0,1026.7,986.34,0.0,89.0,2.1941752436849704,7.706618081928803,-2.852157014316179
2400.0,1026.7,986.34,0.0,88.0,2.1941752436849704,7.706618081928803,-3.053124889784127
2401.0,1026.7,986.34,0.0,87.0,2.1941752436849704,7.706618081928803,-3.100250563719245
2402.0,1026.7,986.34,0.0,86.0,2.1941752436849704,7.706618081928803,-3.121216724522649
2403.0,1026.7,986.34,0.0,85.0,2.1941752436849704,7.706618081928803,-3.133097202076693
2404.0,1026.7,986.34,0.0,84.0,2.1941752436849704,7.706618081928803,-3.1407668314414328
2405.0,1026.7,986.34,0.0,83.0,2.1941752436849704,7.706618081928803,3.137042628104527
2406.0,1026.7,986.34,0.0,82.0,2.1941752436849704,7.706618081928803,3.133053843953032
2407.0,1026.7,986.34,0.0,81.0,2.1941752436849704,7.706618081928803,3.129967708874791
2408.0,1026.7,986.34,0.0,80.0,2.1941752436849704,7.706618081928803,3.1275019032591893
2409.0,1026.7,986.34,0.0,79.0,2.1941752436849704,7.706618081928803,3.1254807610458433
2410.0,1026.7,986.34,0.0,78.0,2.1941752436849704,7.706618081928803,3.1237892453577536
2411.0,1026.7,986.34,0.0,77.0,2.1941752436849704,7.706618081928803,3.1223488629890555
2412.0,1026.7,986.34,0.0,76.0,2.1941752436849704,7.706618081928803,3.1211042158534807
2413.0,1026.7,986.34,0.0,75.0,2.1941752436849704,7.706618081928803,3.1200150844969485
2414.0,1026.7,986.34,0.13306013678032952,74.0,2.1941752436849704,7.706618081928803,3.119051559403948
2415.0,1026.7,986.34,0.17407182425654072,73.0,2.1941752436849704,7.706618081928803,3.1181909335159177
2416.0,1026.7,986.34,0.1980631212517868,72.0,2.1941752436849704,7.706618081928803,3.117415655091138
2417.0,1026.7,986.34,0.2130844902849572,71.0,2.1941752436849704,7.706618081928803,3.116711941336787
2418.0,1026.7,986.34,0.2270792813094141,70.0,2.1941752436849704,7.706618081928803,3.116068816813276
2419.0,1026.7,986.34,0.2431008021377141,69.0,2.1941752436849704,7.706618081928803,3.115477431985291
2420.0,1026.7,986.34,0.26209349476856536,68.0,2.1941752436849704,7.706618081928803,3.1149305712505067
2421.0,1026.7,986.34,0.2841126537132762,67.0,2.1941752436849704,7.706618081928803,3.11442229156517
2422.0,1026.7,986.34,0.3091310401755217,66.0,2.1941752436849704,7.706618081928803,3.113947653016858
2423.0,1026.7,986.34,0.3361487765856065,65.0,2.1941752436849704,7.706618081928803,3.113502515101085
2424.0,1026.7,986.34,0.3641661708616,64.0,2.1941752436849704,7.706618081928803,3.113083380724601
2425.0,1026.7,986.34,0.3911547008537671,63.0,2.1941752436849704,7.706618081928803,3.1126872754716
2426.0,1026.7,986.34,0.41717262613934775,62.0,2.1941752436849704,7.706618081928803,3.112311653008896
2427.0,1026.7,986.34,0.4411915683691156,61.0,2.1941752436849704,7.706618081928803,3.1119543204238878
2428.0,1026.1,986.34,0.462212072538137,60.0,2.1941752436849704,7.106618081928705,3.11161337861067
2429.0,1026.1,986.34,0.4812036990714016,59.0,2.1941752436849704,7.106618081928705,3.1112871744009665
2430.0,1026.1,986.34,0.4982258524002945,58.0,2.1941752436849704,7.106618081928705,3.11097426174054
2431.0,1026.1,986.34,0.5132494520211395,57.0,2.1941752436849704,7.106618081928705,3.110673370003197
2432.0,1026.1,986.34,0.5272428283058955,56.0,2.1941752436849704,7.106618081928705,3.110383377980056
2433.0,1026.1,986.34,0.5422665396278845,55.0,2.1941752436849704,7.106618081928705,3.1101032923517886
2434.0,1026.1,986.34,0.5582589005112234,54.0,2.1941752436849704,7.106618081928705,3.109832229801204
2435.0,1026.1,986.34,0.5782802088953071,53.0,2.1941752436849704,7.106618081928705,3.109569402026388
2436.0,1026.1,986.34,0.6013002577747659,52.0,2.1941752436849704,7.106618081928705,3.1093141031741016
2437.0,1026.1,986.34,0.629317884697392,51.0,2.1941752436849704,7.106618081928705,3.109065699205745
2438.0,1026.1,986.34,0.6633324958118666,50.0,2.1941752436849704,7.106618081928705,3.1088236188557756
2439.0,1025.6,986.37,0.7033761440367451,49.0,2.1941752436849704,6.605718890474005,3.10858734595873
2440.0,1025.6,986.37,0.7493844140359472,48.0,2.1941752436849704,6.605718890474005,3.108356412849128
2441.0,1025.6,986.37,0.8024213357083672,47.0,2.1941752436849704,6.605718890474005,3.1081303947019876
2442.0,1025.6,986.37,0.8604556932230735,46.0,2.1941752436849704,6.605718890474005,3.1079089046433714
2443.0,1025.6,986.37,0.9245198753947912,45.0,2.1941752436849704,6.605718890474005,3.1076915895283634
2444.0,1025.6,986.37,0.9915492927736876,44.0,2.1941752436849704,6.605718890474005,3.107478126258599
2445.0,1025.1,986.39,1.0625765854751366,43.0,2.1941752436849704,6.105319050346104,3.1072682185761544
2446.0,1025.1,986.39,1.1346365056704284,42.0,2.1941752436849704,6.105319050346104,3.1070615942706046
2447.0,1025.1,986.39,1.205663717626105,41.0,2.1941752436849704,6.105319050346104,3.10685800270831
2448.0,1025.1,986.39,1.2757248919731872,40.0,2.1941752436849704,6.105319050346104,3.1066572126835754
2449.0,1025.1,986.39,1.3417548211204608,39.0,2.1941752436849704,6.105319050346104,3.1064590105064838
2450.0,1024.5,986.42,1.4037870208831538,38.0,2.1941752436849704,5.504569518511204,3.1062631983139237
2451.0,1024.5,986.42,1.4607888279967094,37.0,2.1941752436849704,5.504569518511204,3.1060695925815582
2452.0,1024.5,986.42,1.5118270403720129,36.0,2.1941752436849704,5.504569518511204,3.1058780227938816
2453.0,1024.0,986.43,1.5558361096208044,35.0,2.1941752436849704,5.004469528509205,3.1056883302578395
2454.0,1024.0,986.43,1.5938161750967392,34.0,2.1941752436849704,5.004469528509205,3.105500367048836
2455.0,1024.0,986.43,1.6238328115911442,33.0,2.1941752436849704,5.004469528509205,3.105313995071716
2456.0,1024.0,986.43,1.6458216792836338,32.0,2.1941752436849704,5.004469528509205,3.1051290852035813
2457.0,1023.5,986.45,1.6618137681461183,31.0,2.1941752436849704,4.504069688381303,3.1049455165420423
2458.0,1023.5,986.45,1.6698098694162755,30.0,2.1941752436849704,4.504069688381303,3.1047631757152185
2459.0,1023.5,986.45,1.6708093846995231,29.0,2.1941752436849704,4.504069688381303,3.1045819562692265
2460.0,1023.0,986.46,1.6648123017325407,28.0,2.1941752436849704,4.003969698379303,3.10440175810531
2461.0,1023.0,986.46,1.6527870401234392,27.0,2.1941752436849704,4.003969698379303,3.1042224869806776
2462.0,1023.0,986.46,1.636794733618116,26.0,2.1941752436849704,4.003969698379303,3.1040440540472543
2463.0,1022.4,986.47,1.6168045645655509,25.0,2.1941752436849704,3.4038863708322036,3.103866375441627
2464.0,1022.4,986.47,1.5938161750967392,24.0,2.1941752436849704,3.4038863708322036,3.1036893718990153
2465.0,1022.4,986.47,1.5698286530701366,23.0,2.1941752436849704,3.4038863708322036,3.1035129684223404
2466.0,1021.9,986.49,1.5448420631249007,22.0,2.1941752436849704,2.9034865307043027,3.1033370939580878
2467.0,1021.9,986.49,1.520855351438788,21.0,2.1941752436849704,2.9034865307043027,3.1031616811144183
2468.0,1021.9,986.49,1.4988679061211498,20.0,2.1941752436849704,2.9034865307043027,3.102986665902271
2469.0,1021.9,986.49,1.4799138488439116,19.0,2.1941752436849704,2.9034865307043027,3.1028119874895226
2470.0,1021.4,986.51,1.464923206178399,18.0,2.1941752436849704,2.403086690576405,3.1026375879900363
2471.0,1021.4,986.51,1.4539662994718965,17.0,2.1941752436849704,2.403086690576405,3.1024634122510397
2472.0,1021.4,986.51,1.4480448888069737,16.0,2.1941752436849704,2.403086690576405,3.1022894076821013
2473.0,1020.9,986.54,1.448083215840858,15.0,2.1941752436849704,1.9021874991217016,3.1021155240689295
2474.0,1020.9,986.54,1.4561555548772942,14.0,2.1941752436849704,1.9021874991217016,3.1019417134308047
2475.0,1020.9,986.54,1.4712239802287073,13.0,2.1941752436849704,1.9021874991217016,3.1017679298660266
2476.0,1020.9,986.54,1.4933295014831791,12.0,2.1941752436849704,1.9021874991217016,3.101594129423127
2477.0,1020.9,986.54,1.5233873440461556,11.0,2.1941752436849704,1.9021874991217016,3.1014202699758497
2478.0,1019.9,986.58,1.5605261933078851,10.0,2.1941752436849704,0.9013878188659064,3.1012463111091004
2479.0,1019.9,986.58,1.6036171612950518,9.0,2.1941752436849704,0.9013878188659064,3.101072214012797
2480.0,1019.9,986.58,1.6527946030889622,8.0,2.1941752436849704,0.9013878188659064,3.1008979413872404
2481.0,1019.9,986.58,1.7079218366189943,7.0,2.1941752436849704,0.9013878188659064,3.1007234573454054
2482.0,1019.9,986.58,1.7670939420415654,6.0,2.1941752436849704,0.9013878188659064,3.100548727336582
2483.0,1019.9,986.58,1.8302636422111436,5.0,2.1941752436849704,0.9013878188659064,3.1003737180622757
2484.0,1019.0,986.63,1.8974301041145096,4.0,2.1941752436849704,0.0,3.1001983974047285
2485.0,1019.0,986.63,1.9675939621781728,3.0,2.1941752436849704,0.0,3.1000227343620845
2486.0,1019.0,986.63,2.0408069482437576,2.0,2.1941752436849704,0.0,3.099846698978892
2487.0,1019.0,986.63,2.115966209560068,1.0,2.1941752436849704,0.0,3.0996702622953265
2488.0,1019.0,986.63,2.1941752436849704,0.0,2.1941752436849704,0.0,3.0996702622953265
2493.0,1017.1,986.73,2.6028219301365967,84.0,3.4790051738966987,9.710554938222302,3.093594169070349
2494.0,1017.1,986.73,2.6788195161301926,83.0,3.4790051738966987,9.710554938222302,3.093280757250263
2495.0,1017.1,986.73,2.7498256308355264,82.0,3.4790051738966987,9.710554938222302,3.093017496532384
2496.0,1016.3,986.77,2.8137386161475626,81.0,3.4790051738966987,8.9095555624423,3.092801316663273
2497.0,1016.3,986.77,2.8666694961226344,80.0,3.4790051738966987,8.9095555624423,3.092629584102463
2498.0,1016.3,986.77,2.907469690297733,79.0,3.4790051738966987,8.9095555624423,3.0925000551153707
2499.0,1015.5,986.8,2.934294122953594,78.0,3.4790051738966987,8.108993260057304,3.0924108381691178
2500.0,1015.5,986.8,2.9450500844637597,77.0,3.4790051738966987,8.108993260057304,3.0923603643467774
2501.0,1014.8,986.83,2.939787917520582,76.0,3.4790051738966987,7.408350697833099,3.0923473648500632
2502.0,1014.8,986.83,2.917510239913478,75.0,3.4790051738966987,7.408350697833099,3.092370854927375
2503.0,1014.8,986.83,2.8762600716903197,74.0,3.4790051738966987,7.408350697833099,3.092430123855878
2504.0,1014.1,986.87,2.817956883985275,73.0,3.4790051738966987,6.707208772114804,3.09252473083518
2505.0,1014.1,986.87,2.741716433185606,72.0,3.4790051738966987,6.707208772114804,3.0926545069150557
2506.0,1013.6,986.9,2.649495234945705,71.0,3.4790051738966987,6.206309580660098,3.0928195633264832
2507.0,1013.6,986.9,2.5402917155319,70.0,3.4790051738966987,6.206309580660098,3.0930203069413054
2508.0,1012.9,986.94,2.418102148380006,69.0,3.4790051738966987,5.505167654941701,3.0932574639215478
2509.0,1012.9,986.94,2.281925940954264,68.0,3.4790051738966987,5.505167654941701,3.093532113136914
2510.0,1012.9,986.94,2.135787676713208,67.0,3.4790051738966987,5.505167654941701,3.0938457315643073
2511.0,1012.4,986.96,1.9806567092759917,66.0,3.4790051738966987,5.004767814813904,3.094200254743007
2512.0,1012.4,986.96,1.8185568454134176,65.0,3.4790051738966987,5.004767814813904,3.094598156571662
2513.0,1011.9,986.99,1.6524602869660738,64.0,3.4790051738966987,4.503868623359104,3.0950425544538143
2514.0,1011.9,986.99,1.4853666214103507,63.0,3.4790051738966987,4.503868623359104,3.095537348223121
2515.0,1011.9,986.99,1.3192971613704016,62.0,3.4790051738966987,4.503868623359104,3.096087404930178
2516.0,1011.9,986.99,1.1592484634451754,61.0,3.4790051738966987,4.503868623359104,3.0966988069491785
2517.0,1011.4,987.0,1.0051989852760497,60.0,3.4790051738966987,4.003768633357197,3.097379189136391
2518.0,1011.4,987.0,0.8611486515114566,59.0,3.4790051738966987,4.003768633357197,3.0981382036860854
2519.0,1011.4,987.0,0.7281160621769032,58.0,3.4790051738966987,4.003768633357197,3.098988171919482
2520.0,1011.4,987.0,0.6080994984375501,57.0,3.4790051738966987,4.003768633357197,3.0999450162222315
2521.0,1011.4,987.0,0.5030805104553345,56.0,3.4790051738966987,4.003768633357197,3.101029622687292
2522.0,1011.4,987.0,0.4140591745149478,55.0,3.4790051738966987,4.003768633357197,3.1022698855965136
2523.0,1011.4,987.0,0.3400529370553944,54.0,3.4790051738966987,4.003768633357197,3.1037038677316633
2524.0,1011.4,987.0,0.2810444804652815,53.0,3.4790051738966987,4.003768633357197,3.105384858445824
2525.0,1010.8,987.02,0.23403418553707064,52.0,3.4790051738966987,3.4034353925650014,3.1073898078879676
2526.0,1010.8,987.02,0.1960229578391266,51.0,3.4790051738966987,3.4034353925650014,3.109834098215857
2527.0,1010.8,987.02,0.1590125781188394,50.0,3.4790051738966987,3.4034353925650014,3.1128990066699624
2528.0,1010.8,987.02,0.0,49.0,3.4790051738966987,3.4034353925650014,3.116886719149565
2529.0,1010.8,987.02,0.0,48.0,3.4790051738966987,3.4034353925650014,3.1223416269722395
2530.0,1010.8,987.02,0.0,47.0,3.4790051738966987,3.4034353925650014,3.130354493916518
2531.0,1010.8,987.02,0.0,46.0,3.4790051738966987,3.4034353925650014,-3.1397064253173674
2532.0,1010.8,987.02,0.0,45.0,3.4790051738966987,3.4034353925650014,-3.113765392377813
2533.0,1010.8,987.02,0.0,44.0,3.4790051738966987,3.4034353925650014,-3.0361061725826133
2534.0,1010.8,987.02,0.0,43.0,3.4790051738966987,3.4034353925650014,-1.4211049321184
2535.0,1010.8,987.02,0.0,42.0,3.4790051738966987,3.4034353925650014,-0.19024306473978325
2536.0,1010.8,987.02,0.0,41.0,3.4790051738966987,3.4034353925650014,-0.11893922829467547
